# iter		u		v	w		Rho		Re
 4000500  0.488007E-01   0.107110E-01  -0.293734E-03   0.991096E+00	1500 
 4001000  0.542836E-01  -0.224207E-03  -0.239658E-03   0.993336E+00	1500
 4001500  0.580207E-01  -0.124525E-01   0.122827E-02   0.993885E+00	1500
 4002000  0.663898E-01  -0.210765E-01   0.690308E-03   0.992790E+00	1500
 4002500  0.581210E-01  -0.193912E-01  -0.734226E-04   0.989055E+00	1500
 4003000  0.446201E-01   0.605666E-02  -0.123876E-03   0.986683E+00	1500
 4003500  0.358952E-01   0.268138E-01  -0.160996E-03   0.990097E+00	1500
 4004000  0.364911E-01   0.219510E-01  -0.388309E-03   0.994235E+00	1500
 4004500  0.358571E-01   0.108835E-01  -0.346085E-03   0.995688E+00	1500
 4005000  0.321105E-01   0.710034E-03  -0.310224E-03   0.995884E+00	1500
 4005500  0.258911E-01  -0.804254E-02  -0.200974E-03   0.995552E+00	1500
 4006000  0.186079E-01  -0.136123E-01   0.220175E-03   0.994582E+00	1500
 4006500  0.159130E-01  -0.121103E-01   0.681870E-03   0.993056E+00	1500
 4007000  0.218555E-01  -0.545548E-02   0.312838E-03   0.992368E+00	1500
 4007500  0.340681E-01  -0.309572E-02  -0.245884E-03   0.992894E+00	1500
 4008000  0.474648E-01  -0.100809E-01  -0.277361E-03   0.993775E+00	1500
 4008500  0.671456E-01  -0.206601E-01   0.165496E-02   0.993636E+00	1500
 4009000  0.765545E-01  -0.361918E-01   0.229979E-03   0.990752E+00	1500
 4009500  0.781854E-01  -0.295305E-01  -0.412860E-03   0.985687E+00	1500
 4010000  0.782214E-01  -0.562402E-02  -0.158748E-02   0.985122E+00	1500
 4010500  0.720826E-01   0.979404E-02  -0.226610E-02   0.988573E+00	1500
 4011000  0.591947E-01   0.929097E-02  -0.783188E-03   0.991484E+00	1500
 4011500  0.485088E-01   0.604882E-02  -0.423768E-04   0.992533E+00	1500
 4012000  0.438042E-01   0.287394E-02   0.243025E-04   0.993384E+00	1500
 4012500  0.404911E-01  -0.265494E-02   0.525358E-04   0.994116E+00	1500
 4013000  0.353130E-01  -0.739801E-02   0.377325E-03   0.994259E+00	1500
 4013500  0.293706E-01  -0.614321E-02   0.723490E-03   0.993642E+00	1500
 4014000  0.263158E-01  -0.214966E-04   0.372914E-03   0.993338E+00	1500
 4014500  0.266372E-01   0.198950E-02  -0.289318E-04   0.993972E+00	1500
 4015000  0.268749E-01  -0.107148E-02  -0.162826E-03   0.994584E+00	1500
 4015500  0.273066E-01  -0.477475E-02  -0.102450E-03   0.994832E+00	1500
 4016000  0.297013E-01  -0.824045E-02   0.784534E-04   0.994864E+00	1500
 4016500  0.326070E-01  -0.107631E-01   0.388012E-03   0.994008E+00	1500
 4017000  0.347143E-01  -0.710440E-02   0.584641E-03   0.992103E+00	1500
 4017500  0.392155E-01   0.233334E-03   0.167630E-04   0.991267E+00	1500
 4018000  0.434119E-01   0.121117E-02  -0.238466E-03   0.991507E+00	1500
 4018500  0.438161E-01  -0.147737E-02  -0.215570E-04   0.991938E+00	1500
 4019000  0.432308E-01  -0.301420E-02   0.247128E-03   0.992601E+00	1500
 4019500  0.437695E-01  -0.427551E-02   0.248630E-03   0.993406E+00	1500
 4020000  0.435297E-01  -0.595828E-02   0.294746E-03   0.993994E+00	1500
 4020500  0.400962E-01  -0.555418E-02   0.446988E-03   0.993758E+00	1500
 4021000  0.330079E-01   0.492239E-03   0.340489E-03   0.993005E+00	1500
 4021500  0.276301E-01   0.887556E-02   0.115623E-03   0.993240E+00	1500
 4022000  0.257937E-01   0.112554E-01  -0.244835E-04   0.994484E+00	1500
 4022500  0.240742E-01   0.884630E-02  -0.628414E-04   0.995325E+00	1500
 4023000  0.223138E-01   0.565412E-02  -0.809011E-04   0.995523E+00	1500
 4023500  0.216167E-01   0.185914E-02  -0.125844E-03   0.995811E+00	1500
 4024000  0.214491E-01  -0.325755E-02  -0.175765E-03   0.996332E+00	1500
 4024500  0.215669E-01  -0.902995E-02  -0.180655E-03   0.996653E+00	1500
 4025000  0.233121E-01  -0.143285E-01  -0.381145E-04   0.996844E+00	1500
 4025500  0.311666E-01  -0.185988E-01   0.409511E-03   0.996765E+00	1500
 4026000  0.507542E-01  -0.224934E-01   0.788492E-03   0.996045E+00	1500
 4026500  0.694206E-01  -0.301654E-01   0.253958E-03   0.994200E+00	1500
 4027000  0.748881E-01  -0.377872E-01  -0.249432E-03   0.990153E+00	1500
 4027500  0.709183E-01  -0.241664E-01  -0.743224E-03   0.984606E+00	1500
 4028000  0.683056E-01   0.346423E-02  -0.137880E-02   0.983399E+00	1500
 4028500  0.650347E-01   0.191899E-01  -0.114140E-02   0.986543E+00	1500
 4029000  0.598426E-01   0.157167E-01  -0.330339E-03   0.990080E+00	1500
 4029500  0.535212E-01   0.800432E-02  -0.785045E-04   0.992389E+00	1500
 4030000  0.470862E-01   0.347958E-02  -0.149376E-04   0.993695E+00	1500
 4030500  0.426545E-01   0.161226E-02  -0.296706E-04   0.994898E+00	1500
 4031000  0.394041E-01  -0.105404E-02  -0.333380E-04   0.996077E+00	1500
 4031500  0.340952E-01  -0.404653E-02   0.147166E-03   0.996519E+00	1500
 4032000  0.262470E-01  -0.251720E-02   0.441447E-03   0.995759E+00	1500
 4032500  0.200554E-01   0.435421E-02   0.364617E-03   0.995040E+00	1500
 4033000  0.183379E-01   0.844693E-02   0.745053E-04   0.995182E+00	1500
 4033500  0.179036E-01   0.749590E-02  -0.105095E-03   0.995637E+00	1500
 4034000  0.178124E-01   0.431946E-02  -0.201548E-03   0.996386E+00	1500
 4034500  0.187820E-01  -0.765085E-03  -0.301121E-03   0.997556E+00	1500
 4035000  0.206149E-01  -0.798051E-02  -0.415550E-03   0.998733E+00	1500
 4035500  0.244380E-01  -0.166682E-01  -0.393845E-03   0.999661E+00	1500
 4036000  0.386501E-01  -0.240145E-01   0.936482E-03   0.999996E+00	1500
 4036500  0.640351E-01  -0.314072E-01   0.928482E-03   0.998937E+00	1500
 4037000  0.747008E-01  -0.491908E-01   0.160301E-03   0.995273E+00	1500
 4037500  0.829122E-01  -0.543216E-01  -0.988636E-04   0.988790E+00	1500
 4038000  0.848601E-01  -0.339767E-01  -0.772273E-03   0.983711E+00	1500
 4038500  0.862627E-01  -0.979276E-02  -0.180055E-02   0.982995E+00	1500
 4039000  0.827433E-01   0.789973E-02  -0.125210E-02   0.985815E+00	1500
 4039500  0.738672E-01   0.111357E-01  -0.261779E-03   0.989281E+00	1500
 4040000  0.654606E-01   0.786368E-02  -0.897682E-04   0.991618E+00	1500
 4040500  0.591414E-01   0.417697E-02  -0.165370E-03   0.993145E+00	1500
 4041000  0.535486E-01   0.442810E-03  -0.183538E-03   0.994314E+00	1500
 4041500  0.462859E-01  -0.265507E-02   0.245081E-04   0.994854E+00	1500
 4042000  0.363732E-01  -0.127163E-02   0.342678E-03   0.994581E+00	1500
 4042500  0.270866E-01   0.553320E-02   0.281721E-03   0.994614E+00	1500
 4043000  0.225538E-01   0.100457E-01   0.351146E-04   0.995544E+00	1500
 4043500  0.208910E-01   0.958669E-02  -0.116551E-03   0.996421E+00	1500
 4044000  0.209124E-01   0.561202E-02  -0.225932E-03   0.996965E+00	1500
 4044500  0.219858E-01  -0.196304E-02  -0.372284E-03   0.997301E+00	1500
 4045000  0.237046E-01  -0.125218E-01  -0.558598E-03   0.997212E+00	1500
 4045500  0.296064E-01  -0.236278E-01  -0.271761E-03   0.996822E+00	1500
 4046000  0.564345E-01  -0.277530E-01   0.102497E-02   0.996228E+00	1500
 4046500  0.779753E-01  -0.376956E-01   0.347841E-03   0.994818E+00	1500
 4047000  0.885904E-01  -0.555178E-01  -0.916560E-04   0.991435E+00	1500
 4047500  0.101147E+00  -0.537602E-01  -0.446739E-03   0.986145E+00	1500
 4048000  0.103402E+00  -0.311326E-01  -0.115263E-02   0.984411E+00	1500
 4048500  0.973847E-01  -0.161368E-01  -0.673976E-03   0.985880E+00	1500
 4049000  0.845769E-01  -0.981677E-02   0.487966E-03   0.987503E+00	1500
 4049500  0.697703E-01  -0.400979E-02   0.710668E-03   0.988331E+00	1500
 4050000  0.585110E-01   0.450383E-02   0.357404E-03   0.989333E+00	1500
 4050500  0.551826E-01   0.806570E-02  -0.541557E-04   0.991380E+00	1500
 4051000  0.539597E-01   0.514166E-02  -0.280427E-03   0.993628E+00	1500
 4051500  0.506608E-01  -0.121432E-02  -0.290113E-03   0.995356E+00	1500
 4052000  0.452525E-01  -0.830050E-02   0.378921E-03   0.996173E+00	1500
 4052500  0.389146E-01  -0.107800E-01   0.975397E-03   0.995641E+00	1500
 4053000  0.306326E-01  -0.344859E-02   0.427481E-03   0.994604E+00	1500
 4053500  0.279039E-01   0.431420E-02  -0.135873E-03   0.995469E+00	1500
 4054000  0.309850E-01   0.428127E-03  -0.913158E-03   0.996847E+00	1500
 4054500  0.373183E-01  -0.123480E-01  -0.743047E-03   0.996730E+00	1500
 4055000  0.500187E-01  -0.260137E-01   0.148753E-02   0.994404E+00	1500
 4055500  0.529987E-01  -0.331204E-01   0.115072E-03   0.989254E+00	1500
 4056000  0.615808E-01  -0.154929E-01  -0.558407E-03   0.986123E+00	1500
 4056500  0.736576E-01   0.919902E-03  -0.277802E-02   0.988044E+00	1500
 4057000  0.791473E-01   0.445660E-05  -0.138729E-02   0.991381E+00	1500
 4057500  0.852679E-01  -0.121547E-01   0.201992E-02   0.992769E+00	1500
 4058000  0.892648E-01  -0.288135E-01   0.542284E-03   0.991182E+00	1500
 4058500  0.821017E-01  -0.290460E-01  -0.187195E-04   0.985674E+00	1500
 4059000  0.703167E-01  -0.263711E-04   0.261800E-03   0.983197E+00	1500
 4059500  0.564543E-01   0.237799E-01  -0.607165E-03   0.986998E+00	1500
 4060000  0.520362E-01   0.177226E-01  -0.605512E-03   0.990938E+00	1500
 4060500  0.483113E-01   0.991348E-02  -0.380073E-03   0.992796E+00	1500
 4061000  0.442827E-01   0.687989E-02  -0.269113E-03   0.993881E+00	1500
 4061500  0.404156E-01   0.471338E-02  -0.250030E-03   0.994770E+00	1500
 4062000  0.350381E-01   0.166894E-02  -0.231019E-03   0.995782E+00	1500
 4062500  0.285557E-01  -0.226505E-02  -0.196503E-03   0.996847E+00	1500
 4063000  0.232037E-01  -0.830947E-02  -0.132873E-03   0.997707E+00	1500
 4063500  0.220481E-01  -0.170389E-01   0.146195E-03   0.997528E+00	1500
 4064000  0.281210E-01  -0.252442E-01   0.120348E-02   0.995041E+00	1500
 4064500  0.322938E-01  -0.243743E-01   0.306085E-03   0.990487E+00	1500
 4065000  0.457795E-01  -0.112069E-01  -0.950423E-03   0.988035E+00	1500
 4065500  0.619002E-01  -0.429041E-02  -0.195814E-02   0.988776E+00	1500
 4066000  0.672396E-01  -0.106727E-01  -0.352668E-03   0.990101E+00	1500
 4066500  0.709488E-01  -0.171954E-01   0.106173E-02   0.990066E+00	1500
 4067000  0.781170E-01  -0.160416E-01  -0.492588E-03   0.989661E+00	1500
 4067500  0.804331E-01  -0.142248E-01  -0.371375E-03   0.990193E+00	1500
 4068000  0.758367E-01  -0.139105E-01   0.180257E-03   0.990611E+00	1500
 4068500  0.645147E-01  -0.792471E-02   0.353097E-04   0.990835E+00	1500
 4069000  0.516152E-01   0.299098E-02  -0.145344E-03   0.992236E+00	1500
 4069500  0.433973E-01   0.789904E-02  -0.204959E-03   0.994687E+00	1500
 4070000  0.382207E-01   0.559586E-02  -0.195854E-03   0.996717E+00	1500
 4070500  0.333289E-01   0.113314E-02  -0.156347E-03   0.997725E+00	1500
 4071000  0.292471E-01  -0.303230E-02  -0.102533E-03   0.997823E+00	1500
 4071500  0.275022E-01  -0.755614E-02  -0.345335E-04   0.997357E+00	1500
 4072000  0.288082E-01  -0.133187E-01   0.167820E-03   0.996482E+00	1500
 4072500  0.338662E-01  -0.181779E-01   0.792612E-03   0.994812E+00	1500
 4073000  0.400781E-01  -0.161611E-01   0.408013E-03   0.992242E+00	1500
 4073500  0.484771E-01  -0.571494E-02  -0.581641E-03   0.991103E+00	1500
 4074000  0.577817E-01  -0.144863E-02  -0.860943E-03   0.992081E+00	1500
 4074500  0.646899E-01  -0.708139E-02  -0.925542E-04   0.993164E+00	1500
 4075000  0.783591E-01  -0.140639E-01   0.907574E-03   0.993399E+00	1500
 4075500  0.906510E-01  -0.235527E-01   0.287436E-03   0.992619E+00	1500
 4076000  0.886234E-01  -0.351459E-01  -0.166046E-03   0.989844E+00	1500
 4076500  0.767343E-01  -0.171646E-01  -0.605025E-03   0.985493E+00	1500
 4077000  0.660622E-01   0.142986E-01  -0.117930E-02   0.987079E+00	1500
 4077500  0.573542E-01   0.229643E-01  -0.865035E-03   0.992164E+00	1500
 4078000  0.523235E-01   0.109908E-01  -0.431656E-03   0.994659E+00	1500
 4078500  0.460873E-01  -0.119977E-02  -0.188710E-03   0.995156E+00	1500
 4079000  0.381525E-01  -0.926084E-02   0.528623E-03   0.994787E+00	1500
 4079500  0.329389E-01  -0.927070E-02   0.814560E-03   0.993741E+00	1500
 4080000  0.294933E-01  -0.155645E-02   0.317937E-03   0.993094E+00	1500
 4080500  0.296662E-01   0.445174E-02  -0.913631E-04   0.994022E+00	1500
 4081000  0.315901E-01   0.112724E-02  -0.358704E-03   0.995566E+00	1500
 4081500  0.321291E-01  -0.736072E-02  -0.191870E-03   0.996348E+00	1500
 4082000  0.332340E-01  -0.141019E-01   0.100052E-02   0.995607E+00	1500
 4082500  0.370784E-01  -0.140183E-01   0.576827E-03   0.993505E+00	1500
 4083000  0.417494E-01  -0.687667E-02  -0.407568E-03   0.991659E+00	1500
 4083500  0.475801E-01  -0.407185E-03  -0.870893E-03   0.991153E+00	1500
 4084000  0.518381E-01  -0.188770E-02  -0.631161E-03   0.991128E+00	1500
 4084500  0.522233E-01  -0.839283E-02   0.774706E-03   0.990303E+00	1500
 4085000  0.471986E-01  -0.923959E-02   0.135453E-02   0.988125E+00	1500
 4085500  0.394638E-01   0.408439E-02   0.761550E-03   0.986983E+00	1500
 4086000  0.395181E-01   0.135355E-01   0.558620E-04   0.989474E+00	1500
 4086500  0.418484E-01   0.868304E-02  -0.177084E-03   0.992384E+00	1500
 4087000  0.387685E-01  -0.999078E-03  -0.349405E-04   0.993519E+00	1500
 4087500  0.283664E-01  -0.545374E-02   0.605402E-03   0.992699E+00	1500
 4088000  0.187749E-01   0.335939E-02   0.881488E-03   0.991670E+00	1500
 4088500  0.197240E-01   0.122264E-01   0.196778E-03   0.993125E+00	1500
 4089000  0.231174E-01   0.105044E-01  -0.157719E-03   0.995116E+00	1500
 4089500  0.226344E-01   0.544507E-02  -0.152758E-03   0.996091E+00	1500
 4090000  0.214342E-01   0.197523E-02  -0.101174E-03   0.996330E+00	1500
 4090500  0.226206E-01  -0.173281E-02  -0.136671E-03   0.996572E+00	1500
 4091000  0.251206E-01  -0.828071E-02  -0.226543E-03   0.997071E+00	1500
 4091500  0.283024E-01  -0.174547E-01  -0.135064E-03   0.997535E+00	1500
 4092000  0.409827E-01  -0.252658E-01   0.136606E-02   0.997510E+00	1500
 4092500  0.642557E-01  -0.326768E-01   0.480347E-03   0.996234E+00	1500
 4093000  0.736056E-01  -0.469575E-01  -0.354198E-04   0.992857E+00	1500
 4093500  0.755752E-01  -0.457781E-01  -0.355719E-03   0.987181E+00	1500
 4094000  0.778679E-01  -0.206196E-01  -0.792698E-03   0.984333E+00	1500
 4094500  0.802664E-01   0.166283E-02  -0.172636E-02   0.986068E+00	1500
 4095000  0.743080E-01   0.998365E-02  -0.106423E-02   0.989322E+00	1500
 4095500  0.622088E-01   0.746604E-02  -0.232600E-03   0.990868E+00	1500
 4096000  0.514939E-01   0.780006E-02  -0.112612E-04   0.990937E+00	1500
 4096500  0.474491E-01   0.112850E-01  -0.127615E-03   0.991497E+00	1500
 4097000  0.480078E-01   0.115734E-01  -0.273771E-03   0.993292E+00	1500
 4097500  0.481844E-01   0.796781E-02  -0.362551E-03   0.995452E+00	1500
 4098000  0.460943E-01   0.193839E-02  -0.402039E-03   0.997026E+00	1500
