# Re	istep		u_x	u_y	u_z		rho
  500	702000  0.102740E+00  -0.588460E-01  -0.422691E-05   0.991493E+00
  500	704000  0.129494E+00  -0.261624E-01   0.154698E-03   0.983204E+00
  500	706000  0.632720E-01   0.621386E-01   0.311419E-04   0.994546E+00
  500	708000  0.447765E-01  -0.417160E-01   0.714929E-06   0.992640E+00
  500	710000  0.969492E-01  -0.579819E-01  -0.149875E-05   0.991753E+00
  500	712000  0.132103E+00  -0.407164E-01   0.688848E-04   0.984661E+00
  500	714000  0.692906E-01   0.645073E-01   0.669381E-04   0.993875E+00
  500	716000  0.383567E-01  -0.295678E-01  -0.758597E-05   0.992465E+00
  500	718000  0.911973E-01  -0.568770E-01   0.140835E-05   0.991928E+00
  500	720000  0.136349E+00  -0.546454E-01  -0.532556E-05   0.986310E+00
  500	722000  0.743968E-01   0.681611E-01   0.128214E-03   0.992805E+00
  500	724000  0.360646E-01  -0.101795E-01  -0.112802E-04   0.992402E+00
  500	726000  0.853687E-01  -0.554941E-01   0.558005E-05   0.992067E+00
  500	728000  0.132978E+00  -0.599834E-01  -0.294614E-04   0.987926E+00
  500	730000  0.785532E-01   0.741247E-01   0.127343E-03   0.991254E+00
  500	732000  0.363497E-01   0.116591E-01  -0.376770E-05   0.992698E+00
  500	734000  0.793731E-01  -0.537869E-01   0.126267E-04   0.992193E+00
  500	736000  0.125917E+00  -0.605596E-01  -0.241889E-04   0.989194E+00
  500	738000  0.828739E-01   0.788549E-01  -0.951843E-04   0.988989E+00
  500	740000  0.386699E-01   0.325163E-01   0.169128E-05   0.993395E+00
  500	742000  0.731229E-01  -0.516945E-01   0.246643E-04   0.992331E+00
  500	744000  0.118888E+00  -0.602766E-01  -0.161973E-04   0.990127E+00
  500	746000  0.922043E-01   0.643859E-01  -0.107805E-04   0.986051E+00
  500	748000  0.439281E-01   0.485812E-01   0.171798E-05   0.994215E+00
  500	750000  0.665291E-01  -0.491367E-01   0.440587E-04   0.992482E+00
  500	752000  0.112382E+00  -0.598388E-01  -0.101366E-04   0.990800E+00
  500	754000  0.107200E+00   0.313923E-01   0.172078E-03   0.983461E+00
  500	756000  0.514620E-01   0.573177E-01   0.437042E-05   0.994737E+00
  500	758000  0.593691E-01  -0.461768E-01   0.626408E-04   0.992626E+00
  500	760000  0.106269E+00  -0.592666E-01  -0.587386E-05   0.991278E+00
  500	762000  0.124010E+00  -0.923895E-02   0.161303E-03   0.982643E+00
  500	764000  0.591476E-01   0.608752E-01   0.150452E-04   0.994759E+00
  500	766000  0.504837E-01  -0.442051E-01   0.546021E-05   0.992690E+00
  500	768000  0.100396E+00  -0.585242E-01  -0.271617E-05   0.991611E+00
  500	770000  0.130409E+00  -0.325180E-01   0.111400E-03   0.983775E+00
  500	772000  0.658178E-01   0.629874E-01   0.375162E-04   0.994322E+00
  500	774000  0.416837E-01  -0.380515E-01  -0.269645E-04   0.992576E+00
  500	776000  0.946370E-01  -0.575689E-01   0.353062E-06   0.991829E+00
  500	778000  0.134311E+00  -0.469221E-01   0.341714E-04   0.985303E+00
  500	780000  0.714363E-01   0.657708E-01   0.800840E-04   0.993493E+00
  500	782000  0.370173E-01  -0.223753E-01  -0.265242E-04   0.992411E+00
  500	784000  0.888674E-01  -0.563564E-01   0.434122E-05   0.991987E+00
  500	786000  0.135893E+00  -0.578173E-01  -0.234087E-04   0.986992E+00
  500	788000  0.761754E-01   0.702025E-01   0.135577E-03   0.992248E+00
  500	790000  0.359561E-01  -0.148902E-02  -0.166395E-04   0.992471E+00
  500	792000  0.829849E-01  -0.548504E-01   0.109230E-04   0.992118E+00
  500	794000  0.130251E+00  -0.604523E-01  -0.294825E-04   0.988484E+00
  500	796000  0.799796E-01   0.770081E-01   0.421107E-04   0.990444E+00
  500	798000  0.369917E-01   0.203458E-01  -0.559390E-05   0.992939E+00
  500	800000  0.769031E-01  -0.529988E-01   0.223349E-04   0.992247E+00
  500	802000  0.123024E+00  -0.604759E-01  -0.211598E-04   0.989606E+00
  500	804000  0.858685E-01   0.758161E-01  -0.104656E-03   0.987851E+00
  500	806000  0.404114E-01   0.397834E-01  -0.170007E-05   0.993736E+00
  500	808000  0.705380E-01  -0.507342E-01   0.419719E-04   0.992390E+00
  500	810000  0.116210E+00  -0.601140E-01  -0.135557E-04   0.990425E+00
  500	812000  0.977070E-01   0.527322E-01   0.754255E-04   0.984893E+00
  500	814000  0.468072E-01   0.529509E-01  -0.148153E-05   0.994482E+00
  500	816000  0.637887E-01  -0.479777E-01   0.728099E-04   0.992542E+00
  500	818000  0.109882E+00  -0.596260E-01  -0.819478E-05   0.991013E+00
  500	820000  0.114292E+00   0.148510E-01   0.147223E-03   0.982849E+00
  500	822000  0.546402E-01   0.591358E-01   0.341520E-05   0.994807E+00
  500	824000  0.561690E-01  -0.452179E-01   0.731723E-04   0.992667E+00
  500	826000  0.103883E+00  -0.589904E-01  -0.427228E-05   0.991428E+00
  500	828000  0.128512E+00  -0.218989E-01   0.138359E-03   0.982971E+00
  500	830000  0.619709E-01   0.617296E-01   0.169086E-04   0.994633E+00
  500	832000  0.466694E-01  -0.429263E-01  -0.438160E-04   0.992666E+00
  500	834000  0.980711E-01  -0.581677E-01  -0.863979E-06   0.991710E+00
  500	836000  0.131327E+00  -0.378948E-01   0.762885E-04   0.984371E+00
  500	838000  0.681846E-01   0.639535E-01   0.432647E-04   0.994035E+00
  500	840000  0.393077E-01  -0.327617E-01  -0.570070E-04   0.992504E+00
  500	842000  0.923237E-01  -0.571141E-01   0.309847E-05   0.991898E+00
  500	844000  0.136035E+00  -0.524921E-01   0.126005E-05   0.985982E+00
  500	846000  0.734290E-01   0.672863E-01   0.899186E-04   0.993046E+00
  500	848000  0.362680E-01  -0.143570E-01  -0.385162E-04   0.992395E+00
  500	850000  0.865227E-01  -0.557899E-01   0.909128E-05   0.992041E+00
  500	852000  0.134141E+00  -0.595234E-01  -0.317181E-04   0.987636E+00
  500	854000  0.777313E-01   0.727178E-01   0.112606E-03   0.991603E+00
  500	856000  0.361549E-01   0.733458E-02  -0.200374E-04   0.992610E+00
  500	858000  0.805764E-01  -0.541537E-01   0.197272E-04   0.992168E+00
  500	860000  0.127336E+00  -0.605648E-01  -0.272152E-04   0.988978E+00
  500	862000  0.816935E-01   0.787437E-01  -0.473671E-04   0.989500E+00
  500	864000  0.380136E-01   0.286646E-01  -0.863586E-05   0.993240E+00
  500	866000  0.744021E-01  -0.521494E-01   0.386306E-04   0.992301E+00
  500	868000  0.120213E+00  -0.603464E-01  -0.181416E-04   0.989969E+00
  500	870000  0.899636E-01   0.686693E-01  -0.405472E-04   0.986649E+00
  500	872000  0.426708E-01   0.459903E-01  -0.646634E-05   0.994069E+00
  500	874000  0.679203E-01  -0.497039E-01   0.708761E-04   0.992450E+00
  500	876000  0.113611E+00  -0.599327E-01  -0.112208E-04   0.990687E+00
  500	878000  0.104109E+00   0.386857E-01   0.106085E-03   0.983882E+00
  500	880000  0.499234E-01   0.561279E-01  -0.530887E-05   0.994675E+00
  500	882000  0.609865E-01  -0.467918E-01   0.115122E-03   0.992598E+00
  500	884000  0.107434E+00  -0.593897E-01  -0.625768E-05   0.991199E+00
  500	886000  0.121332E+00  -0.199259E-02   0.100656E-03   0.982621E+00
  500	888000  0.577170E-01   0.603770E-01   0.163647E-05   0.994795E+00
  500	890000  0.526403E-01  -0.445662E-01   0.390208E-04   0.992690E+00
  500	892000  0.101527E+00  -0.586841E-01  -0.227675E-05   0.991556E+00
  500	894000  0.130261E+00  -0.298435E-01   0.102830E-03   0.983506E+00
  500	896000  0.646007E-01   0.625408E-01   0.169194E-04   0.994439E+00
  500	898000  0.432786E-01  -0.401908E-01  -0.107691E-03   0.992616E+00
  500	900000  0.957570E-01  -0.577742E-01   0.173157E-05   0.991793E+00
  500	902000  0.133296E+00  -0.439415E-01   0.425063E-04   0.984996E+00
  500	904000  0.703812E-01   0.650968E-01   0.453700E-04   0.993685E+00
  500	906000  0.376396E-01  -0.261418E-01  -0.812781E-04   0.992441E+00
  500	908000  0.900035E-01  -0.566164E-01   0.748093E-05   0.991959E+00
  500	910000  0.136331E+00  -0.564905E-01  -0.231898E-04   0.986671E+00
  500	912000  0.752373E-01   0.691199E-01   0.866177E-04   0.992527E+00
  500	914000  0.359777E-01  -0.583370E-02  -0.466714E-04   0.992436E+00
  500	916000  0.841601E-01  -0.551744E-01   0.172729E-04   0.992092E+00
  500	918000  0.131614E+00  -0.602800E-01  -0.336896E-04   0.988225E+00
  500	920000  0.790813E-01   0.755966E-01   0.509812E-04   0.990853E+00
  500	922000  0.366420E-01   0.161068E-01  -0.236935E-04   0.992820E+00
  500	924000  0.781439E-01  -0.534018E-01   0.350446E-04   0.992218E+00
  500	926000  0.124411E+00  -0.605197E-01  -0.241760E-04   0.989415E+00
  500	928000  0.842447E-01   0.773543E-01  -0.730530E-04   0.988423E+00
  500	930000  0.395077E-01   0.363452E-01  -0.139514E-04   0.993576E+00
  500	932000  0.718784E-01  -0.512386E-01   0.665769E-04   0.992357E+00
  500	934000  0.117490E+00  -0.601925E-01  -0.153295E-04   0.990287E+00
  500	936000  0.951259E-01   0.582239E-01   0.257435E-04   0.985461E+00
  500	938000  0.453827E-01   0.509656E-01  -0.130225E-04   0.994366E+00
  500	940000  0.652876E-01  -0.486098E-01   0.119505E-03   0.992508E+00
  500	942000  0.111078E+00  -0.597301E-01  -0.887605E-05   0.990915E+00
  500	944000  0.111233E+00   0.226305E-01   0.593474E-04   0.983118E+00
  500	946000  0.531186E-01   0.583158E-01  -0.108356E-04   0.994788E+00
  500	948000  0.580798E-01  -0.457196E-01   0.159307E-03   0.992645E+00
  500	950000  0.105027E+00  -0.591267E-01  -0.413354E-05   0.991359E+00
  500	952000  0.127123E+00  -0.167347E-01   0.769187E-04   0.982797E+00
  500	954000  0.606300E-01   0.612947E-01  -0.306163E-05   0.994706E+00
  500	956000  0.489164E-01  -0.437724E-01  -0.703563E-04   0.992686E+00
  500	958000  0.991904E-01  -0.583440E-01   0.274232E-06   0.991664E+00
  500	960000  0.130923E+00  -0.353155E-01   0.703002E-04   0.984099E+00
  500	962000  0.670381E-01   0.634226E-01   0.118239E-04   0.994182E+00
  500	964000  0.405460E-01  -0.357649E-01  -0.166933E-03   0.992550E+00
  500	966000  0.934443E-01  -0.573402E-01   0.595302E-05   0.991865E+00
  500	968000  0.135434E+00  -0.499866E-01   0.514387E-05   0.985662E+00
  500	970000  0.724018E-01   0.664602E-01   0.366896E-04   0.993270E+00
  500	972000  0.366094E-01  -0.185200E-01  -0.999540E-04   0.992408E+00
  500	974000  0.876705E-01  -0.560738E-01   0.150925E-04   0.992014E+00
  500	976000  0.135135E+00  -0.588411E-01  -0.367308E-04   0.987339E+00
  500	978000  0.767817E-01   0.713871E-01   0.547043E-04   0.991926E+00
  500	980000  0.360304E-01   0.294157E-02  -0.540209E-04   0.992544E+00
  500	982000  0.817780E-01  -0.545086E-01   0.316454E-04   0.992141E+00
  500	984000  0.128747E+00  -0.605285E-01  -0.322136E-04   0.988751E+00
  500	986000  0.805219E-01   0.779100E-01  -0.119156E-04   0.989978E+00
  500	988000  0.374701E-01   0.246407E-01  -0.298744E-04   0.993098E+00
  500	990000  0.756927E-01  -0.525948E-01   0.619649E-04   0.992270E+00
  500	992000  0.121546E+00  -0.604067E-01  -0.209373E-04   0.989802E+00
  500	994000  0.879770E-01   0.717062E-01  -0.295853E-04   0.987253E+00
  500	996000  0.415288E-01   0.431007E-01  -0.226646E-04   0.993922E+00
  500	998000  0.693507E-01  -0.502698E-01   0.115319E-03   0.992414E+00
  500	1000000  0.114842E+00  -0.600189E-01  -0.125647E-04   0.990567E+00
