#Re		C_D
118.052		1.62329
206.688		1.76817
1132.54		1.25606
1132.54		1.05865
1750.83		1.13359
2292.77		1.05865
3262.22		1.23476
3851.11		1.05865
3262.22		1.05865
8829.70		1.25606
