Classe		Freq Norm
0		0.172826109
0.074527519	0.128437174
0.149055037	0.112958375
0.223582556	0.09833951
0.298110074	0.093876047
0.372637593	0.089289736
0.447165112	0.066030589
0.52169263	0.044880326
0.596220149	0.032042751
0.670747668	0.023545791
0.745275186	0.020167482
0.819802705	0.015499273
0.894330223	0.011650048
0.968857742	0.011588624
1.043385261	0.009131672
1.117912779	0.007780348
1.192440298	0.006858991
1.266967816	0.005589566
1.341495335	0.005057227
1.416022854	0.005487193
1.490550372	0.004688684
1.565077891	0.004033496
1.639605409	0.002907393
1.714132928	0.002784546
1.788660447	0.001904138
1.863187965	0.00178129
1.937715484	0.00151512
2.012243003	0.001187527
2.086770521	0.001474171
2.16129804	0.001085154
2.235825558	0.001085154
2.310353077	0.001064679
2.384880596	0.001146578
2.459408114	0.000900882
2.533935633	0.000798509
2.608463151	0.000614238
2.68299067	0.000900882
2.757518189	0.000798509
2.832045707	0.000511865
2.906573226	0.000470916
2.981100745	0.000327594
3.055628263	0.000389017
3.130155782	0.000307119
3.2046833	0.00026617
3.279210819	0.000348068
3.353738338	0.000286644
3.428265856	0.000348068
3.502793375	0.000348068
3.577320893	0.000204746
3.651848412	0.000143322
3.726375931	0.000102373
3.800903449	0.000122848
3.875430968	0.000163797
3.949958486	0.000204746
4.024486005	0.000204746
4.099013524	0.000143322
4.173541042	0.000184271
4.248068561	6.14238E-05
4.32259608	6.14238E-05
4.397123598	0.000163797
4.471651117	8.18984E-05
4.546178635	0.000143322
4.620706154	0.000204746
4.695233673	0.000163797
4.769761191	0.000122848
4.84428871	0.000102373
4.918816228	6.14238E-05
4.993343747	4.09492E-05
5.067871266	0.000184271
5.142398784	0.000163797
5.216926303	8.18984E-05
5.291453822	6.14238E-05
5.36598134	6.14238E-05
5.440508859	6.14238E-05
5.515036377	4.09492E-05
5.589563896	6.14238E-05
5.664091415	4.09492E-05
5.738618933	0
5.813146452	4.09492E-05
5.88767397	4.09492E-05
5.962201489	2.04746E-05
6.036729008	4.09492E-05
6.111256526	6.14238E-05
6.185784045	4.09492E-05
6.260311564	0.000102373
6.334839082	2.04746E-05
6.409366601	8.18984E-05
6.483894119	4.09492E-05
6.558421638	0
6.632949157	8.18984E-05
6.707476675	6.14238E-05
6.782004194	8.18984E-05
6.856531712	4.09492E-05
6.931059231	4.09492E-05
7.00558675	0
7.080114268	2.04746E-05
7.154641787	0
7.229169305	4.09492E-05
7.303696824	2.04746E-05
7.378224343	4.09492E-05
7.452751861	0
7.52727938	0
7.601806899	4.09492E-05
7.676334417	0
7.750861936	2.04746E-05
7.825389454	6.14238E-05
7.899916973	2.04746E-05
7.974444492	4.09492E-05
8.04897201	0
8.123499529	2.04746E-05
8.198027047	2.04746E-05
8.272554566	0
8.347082085	2.04746E-05
8.421609603	4.09492E-05
8.496137122	0
8.570664641	0
8.645192159	2.04746E-05
8.719719678	0
8.794247196	0
8.868774715	0
8.943302234	2.04746E-05
9.017829752	0
9.092357271	0
9.166884789	0
9.241412308	0
9.315939827	0
9.390467345	0
9.464994864	0
9.539522382	0
9.614049901	0
9.68857742	0
9.763104938	0
9.837632457	0
9.912159976	0
9.986687494	0
10.06121501	0
10.13574253	0
10.21027005	0
10.28479757	0
10.35932509	0
10.43385261	0
10.50838012	0
10.58290764	0
10.65743516	0
10.73196268	0
10.8064902	0
10.88101772	0
10.95554524	0
11.03007275	0
11.10460027	0
11.17912779	0
11.25365531	0
11.32818283	0
11.40271035	0
11.47723787	0
11.55176539	0
11.6262929	0
11.70082042	0
11.77534794	0
11.84987546	0
11.92440298	0
11.9989305	0
12.07345802	0
12.14798553	0
12.22251305	0
12.29704057	0
12.37156809	0
12.44609561	0
12.52062313	0
12.59515065	0
12.66967816	0
12.74420568	0
12.8187332	0
12.89326072	0
12.96778824	0
13.04231576	0
13.11684328	0
13.19137079	0
13.26589831	0
13.34042583	0
13.41495335	0
13.48948087	0
13.56400839	0
13.63853591	0
13.71306342	0
13.78759094	0
13.86211846	0
13.93664598	0
14.0111735	0
14.08570102	0
14.16022854	0
14.23475606	0
14.30928357	0
14.38381109	0
14.45833861	0
14.53286613	0
14.60739365	0
14.68192117	0
14.75644869	0
14.8309762	0
14.90550372	0
