#Re		C_D
2038.97		1.49764
4081.74		1.54498
9999		1.69315
15089.2		1.66982
17181.0		1.44455
19766.9		1.09926
29571.7		0.92218
40863.0		0.82402
58849.6		0.74828
99858.4		0.70970
