# iter		u		v	w		rho		Re
 1000500  0.106934E+00  -0.723320E-01  -0.804100E-03   0.981390E+00	100 
 1001000  0.115261E+00  -0.713450E-01  -0.110662E-02   0.979553E+00	100
 1001500  0.120272E+00  -0.648796E-01  -0.141608E-02   0.977851E+00	100
 1002000  0.119345E+00  -0.513845E-01  -0.158324E-02   0.976653E+00	100
 1002500  0.112109E+00  -0.322820E-01  -0.151491E-02   0.976313E+00	100
 1003000  0.100181E+00  -0.102364E-01  -0.128655E-02   0.976951E+00	100
 1003500  0.844299E-01   0.135465E-01  -0.974839E-03   0.978562E+00	100
 1004000  0.666997E-01   0.365601E-01  -0.708543E-03   0.980999E+00	100
 1004500  0.493134E-01   0.553105E-01  -0.423903E-03   0.983763E+00	100
 1005000  0.354462E-01   0.653462E-01   0.104113E-02   0.986070E+00	100
 1005500  0.290857E-01   0.637489E-01   0.266035E-02   0.987426E+00	100
 1006000  0.276813E-01   0.557314E-01   0.195742E-02   0.988093E+00	100
 1006500  0.262476E-01   0.453986E-01   0.791196E-03   0.988445E+00	100
 1007000  0.235079E-01   0.320055E-01   0.283852E-03   0.988609E+00	100
 1007500  0.207366E-01   0.145778E-01   0.240132E-03   0.988685E+00	100
 1008000  0.196842E-01  -0.586701E-02   0.429239E-03   0.988800E+00	100
 1008500  0.223910E-01  -0.260487E-01   0.434204E-04   0.989011E+00	100
 1009000  0.324015E-01  -0.400968E-01  -0.183659E-02   0.989151E+00	100
 1009500  0.486363E-01  -0.457157E-01  -0.200385E-02   0.988868E+00	100
 1010000  0.618951E-01  -0.511378E-01  -0.777913E-03   0.988122E+00	100
 1010500  0.720240E-01  -0.573586E-01  -0.394386E-03   0.987096E+00	100
 1011000  0.813509E-01  -0.628701E-01  -0.375864E-03   0.985845E+00	100
 1011500  0.906326E-01  -0.674768E-01  -0.464289E-03   0.984373E+00	100
 1012000  0.100053E+00  -0.709430E-01  -0.629146E-03   0.982710E+00	100
 1012500  0.109287E+00  -0.724629E-01  -0.877191E-03   0.980910E+00	100
 1013000  0.117015E+00  -0.702783E-01  -0.119214E-02   0.979081E+00	100
 1013500  0.120677E+00  -0.620225E-01  -0.148022E-02   0.977471E+00	100
 1014000  0.117999E+00  -0.467933E-01  -0.158748E-02   0.976472E+00	100
 1014500  0.109382E+00  -0.267156E-01  -0.146581E-02   0.976385E+00	100
 1015000  0.963851E-01  -0.411513E-02  -0.121084E-02   0.977280E+00	100
 1015500  0.798572E-01   0.198106E-01  -0.891495E-03   0.979135E+00	100
 1016000  0.620310E-01   0.420235E-01  -0.662962E-03   0.981721E+00	100
 1016500  0.451257E-01   0.590228E-01  -0.203674E-03   0.984445E+00	100
 1017000  0.330154E-01   0.659575E-01   0.161042E-02   0.986518E+00	100
 1017500  0.284791E-01   0.619866E-01   0.267688E-02   0.987647E+00	100
 1018000  0.274335E-01   0.532266E-01   0.160394E-02   0.988208E+00	100
 1018500  0.256255E-01   0.422480E-01   0.597942E-03   0.988503E+00	100
 1019000  0.227127E-01   0.278233E-01   0.236516E-03   0.988633E+00	100
 1019500  0.202234E-01   0.941445E-02   0.280830E-03   0.988708E+00	100
 1020000  0.199214E-01  -0.113752E-01   0.446171E-03   0.988848E+00	100
 1020500  0.241443E-01  -0.306149E-01  -0.348012E-03   0.989068E+00	100
 1021000  0.364412E-01  -0.421216E-01  -0.220180E-02   0.989129E+00	100
 1021500  0.525932E-01  -0.469286E-01  -0.164625E-02   0.988708E+00	100
 1022000  0.647204E-01  -0.527936E-01  -0.605930E-03   0.987875E+00	100
 1022500  0.745011E-01  -0.588885E-01  -0.372673E-03   0.986789E+00	100
 1023000  0.837753E-01  -0.641693E-01  -0.391426E-03   0.985480E+00	100
 1023500  0.930917E-01  -0.685157E-01  -0.499943E-03   0.983954E+00	100
