#Norm comp t	 Time     u_x		u_y		u_z		rho		
0.968461538	 5036000  0.929265E-01  -0.488907E-01  -0.262289E-02   0.996962E+00
0.968557692	 5036500  0.998549E-01  -0.507246E-01  -0.199939E-02   0.996637E+00
0.968653846	 5037000  0.108819E+00  -0.520391E-01  -0.179753E-02   0.995910E+00
0.96875	 	5037500  0.120196E+00  -0.518293E-01  -0.125124E-02   0.995083E+00
0.968846154	 5038000  0.129600E+00  -0.495121E-01  -0.803131E-03   0.993584E+00
0.968942308	 5038500  0.144489E+00  -0.540643E-01   0.555771E-02   0.991182E+00
0.969038462	 5039000  0.120866E+00  -0.236302E-01   0.373492E-01   0.991964E+00
0.969134615	 5039500  0.104457E+00   0.400809E-01   0.415981E-02   0.997136E+00
0.969230769	 5040000  0.798270E-01   0.420600E-01  -0.164353E-01   0.999413E+00
0.969326923	 5040500  0.550138E-01   0.521636E-01   0.208029E-02   0.100027E+01
0.969423077	 5041000  0.495388E-01   0.589866E-01   0.906656E-02   0.100040E+01
0.969519231	 5041500  0.685348E-01   0.407097E-01  -0.734509E-02   0.999573E+00
0.969615385	 5042000  0.561672E-01   0.274090E-01  -0.899465E-02   0.999484E+00
0.969711538	 5042500  0.461988E-01   0.126881E-01   0.273451E-02   0.998571E+00
0.969807692	 5043000  0.382912E-01   0.360002E-02  -0.111796E-02   0.998201E+00
0.969903846	 5043500  0.624067E-01  -0.329761E-01   0.475875E-02   0.999154E+00
0.97	 	5044000  0.736765E-01  -0.394617E-01   0.159403E-02   0.998532E+00
0.970096154	 5044500  0.818404E-01  -0.437380E-01   0.486072E-03   0.998139E+00
0.970192308	 5045000  0.899506E-01  -0.468955E-01   0.207867E-04   0.997869E+00
0.970288462	 5045500  0.985230E-01  -0.492603E-01  -0.555851E-03   0.997479E+00
0.970384615	 5046000  0.108314E+00  -0.513607E-01  -0.194040E-02   0.996947E+00
0.970480769	 5046500  0.122972E+00  -0.517147E-01  -0.532191E-02   0.996018E+00
0.970576923	 5047000  0.131793E+00  -0.355435E-01  -0.399172E-02   0.995920E+00
0.970673077	 5047500  0.109201E+00   0.774709E-02   0.273822E-01   0.996223E+00
0.970769231	 5048000  0.106823E+00   0.189171E-01   0.247042E-02   0.994019E+00
0.970865385	 5048500  0.744698E-01   0.625670E-01  -0.510921E-03   0.996320E+00
0.970961538	 5049000  0.837951E-01   0.585467E-01   0.826338E-02   0.998843E+00
0.971057692	 5049500  0.792704E-01   0.620467E-01   0.644564E-02   0.999855E+00
0.971153846	 5050000  0.711397E-01   0.570889E-01   0.101027E-01   0.100108E+01
0.97125	 	5050500  0.548890E-01   0.518065E-01   0.397200E-02   0.100054E+01
0.971346154	 5051000  0.448570E-01   0.510691E-01   0.582328E-05   0.100021E+01
0.971442308	 5051500  0.279308E-01   0.379626E-01  -0.132362E-03   0.999740E+00
0.971538462	 5052000  0.802467E-02   0.231798E-01   0.210636E-02   0.997547E+00
0.971634615	 5052500 -0.765585E-02   0.176140E-01   0.323111E-02   0.994571E+00
0.971730769	 5053000  0.233488E-01  -0.272571E-02   0.152110E-02   0.999110E+00
0.971826923	 5053500  0.569797E-01  -0.423275E-01  -0.146080E-02   0.100056E+01
0.971923077	 5054000  0.802947E-01  -0.462956E-01  -0.716993E-03   0.999562E+00
0.972019231	 5054500  0.953350E-01  -0.495079E-01  -0.143528E-02   0.998446E+00
0.972115385	 5055000  0.109195E+00  -0.545516E-01  -0.468476E-02   0.997315E+00
0.972211538	 5055500  0.103148E+00  -0.299730E-01   0.471795E-01   0.991412E+00
0.972307692	 5056000  0.113350E+00  -0.605090E-02   0.320809E-01   0.989592E+00
0.972403846	 5056500  0.938011E-01   0.120947E-01  -0.662590E-02   0.986488E+00
0.9725	 	5057000  0.102290E+00   0.526887E-01  -0.238863E-01   0.991379E+00
0.972596154	 5057500  0.933530E-01   0.637839E-01  -0.908393E-02   0.100003E+01
0.972692308	 5058000  0.778258E-01   0.536023E-01  -0.110774E-01   0.100117E+01
0.972788462	 5058500  0.679603E-01   0.565096E-01  -0.111092E-01   0.100116E+01
0.972884615	 5059000  0.558361E-01   0.560839E-01  -0.121915E-01   0.100079E+01
0.972980769	 5059500  0.436760E-01   0.570969E-01  -0.552528E-02   0.100009E+01
0.973076923	 5060000  0.362098E-01   0.568973E-01  -0.833884E-02   0.998984E+00
0.973173077	 5060500  0.289051E-01   0.526528E-01  -0.106290E-01   0.998427E+00
0.973269231	 5061000  0.190907E-01   0.436104E-01  -0.136199E-01   0.997951E+00
0.973365385	 5061500  0.132768E-01   0.317001E-01  -0.149532E-01   0.997923E+00
0.973461538	 5062000  0.244487E-01   0.101130E-01  -0.906057E-02   0.999928E+00
0.973557692	 5062500  0.464860E-01  -0.259305E-01   0.343605E-02   0.100074E+01
0.973653846	 5063000  0.651500E-01  -0.372507E-01   0.181061E-02   0.100034E+01
0.97375	 	5063500  0.798333E-01  -0.429410E-01   0.147525E-02   0.999292E+00
0.973846154	 5064000  0.912049E-01  -0.470512E-01   0.161063E-02   0.997995E+00
0.973942308	 5064500  0.102185E+00  -0.518422E-01   0.260559E-02   0.996588E+00
0.974038462	 5065000  0.118902E+00  -0.563658E-01   0.288036E-02   0.993835E+00
0.974134615	 5065500  0.140595E+00  -0.607023E-01   0.382150E-02   0.988788E+00
0.974230769	 5066000  0.996218E-01  -0.171783E-01   0.332669E-01   0.979332E+00
0.974326923	 5066500  0.940752E-01   0.585029E-01  -0.197895E-01   0.977908E+00
0.974423077	 5067000  0.891749E-01   0.110447E+00   0.214927E-01   0.988503E+00
0.974519231	 5067500  0.114060E+00   0.816317E-01  -0.938659E-02   0.992281E+00
0.974615385	 5068000  0.101862E+00   0.815668E-01  -0.109651E-01   0.996556E+00
0.974711538	 5068500  0.979595E-01  -0.244663E-02   0.166318E-01   0.998962E+00
0.974807692	 5069000  0.101323E+00  -0.126315E-01   0.171922E-01   0.999406E+00
0.974903846	 5069500  0.911218E-01  -0.156816E-01   0.133823E-01   0.100004E+01
0.975	 	5070000  0.843456E-01  -0.269978E-01   0.544273E-02   0.999674E+00
0.975096154	 5070500  0.114091E+00  -0.451913E-01   0.229234E-01   0.998573E+00
0.975192308	 5071000  0.954522E-01  -0.434196E-01   0.903067E-02   0.998540E+00
0.975288462	 5071500  0.763317E-01  -0.443759E-01  -0.291727E-02   0.100104E+01
0.975384615	 5072000  0.751956E-01  -0.438303E-01   0.551687E-02   0.100031E+01
0.975480769	 5072500  0.824748E-01  -0.435983E-01   0.289168E-02   0.100010E+01
0.975576923	 5073000  0.886820E-01  -0.442194E-01   0.131633E-02   0.999769E+00
0.975673077	 5073500  0.956785E-01  -0.454583E-01   0.553880E-03   0.999246E+00
0.975769231	 5074000  0.103879E+00  -0.464886E-01   0.867421E-04   0.998727E+00
0.975865385	 5074500  0.112482E+00  -0.448021E-01  -0.982691E-03   0.997828E+00
0.975961538	 5075000  0.115877E+00  -0.431581E-01  -0.475471E-02   0.996603E+00
0.976057692	 5075500  0.117900E+00  -0.447014E-01  -0.135355E-01   0.995308E+00
0.976153846	 5076000  0.143199E+00  -0.447757E-01  -0.329425E-01   0.991881E+00
0.97625		 5076500  0.941122E-01   0.579252E-01  -0.717644E-01   0.993365E+00
0.976346154	 5077000  0.557006E-01   0.279137E-01  -0.450345E-01   0.987336E+00
0.976442308	 5077500  0.824498E-01   0.794457E-01  -0.793924E-02   0.995944E+00
0.976538462	 5078000  0.574887E-01   0.746430E-01   0.732025E-03   0.998219E+00
0.976634615	 5078500  0.509716E-01   0.690370E-01   0.752507E-02   0.999892E+00
0.976730769	 5079000  0.398399E-01   0.500685E-01   0.113942E-01   0.999640E+00
0.976826923	 5079500  0.339478E-01   0.320904E-01   0.748184E-02   0.998829E+00
0.976923077	 5080000  0.309661E-01   0.261330E-02  -0.154868E-01   0.998613E+00
0.977019231	 5080500  0.639149E-01  -0.334942E-01  -0.780762E-02   0.999589E+00
0.977115385	 5081000  0.765415E-01  -0.371697E-01  -0.576177E-02   0.999279E+00
0.977211538	 5081500  0.835866E-01  -0.391029E-01  -0.444638E-02   0.999164E+00
0.977307692	 5082000  0.892124E-01  -0.406062E-01  -0.319334E-02   0.999010E+00
0.977403846	 5082500  0.950400E-01  -0.425224E-01  -0.217051E-02   0.998843E+00
0.9775	 	5083000  0.102266E+00  -0.442372E-01  -0.153341E-02   0.998238E+00
0.977596154	 5083500  0.111677E+00  -0.446666E-01  -0.189205E-02   0.997123E+00
0.977692308	 5084000  0.122419E+00  -0.411477E-01  -0.218540E-02   0.996319E+00
0.977788462	 5084500  0.131392E+00  -0.327443E-01   0.479608E-03   0.995948E+00
0.977884615	 5085000  0.141535E+00  -0.182019E-01  -0.844880E-02   0.995304E+00
0.977980769	 5085500  0.127937E+00  -0.394903E-02   0.103280E-01   0.998314E+00
0.978076923	 5086000  0.107990E+00  -0.506273E-02  -0.886673E-02   0.999624E+00
0.978173077	 5086500  0.781811E-01   0.370013E-01  -0.224509E-01   0.100149E+01
0.978269231	 5087000  0.866265E-01   0.126419E-01  -0.205470E-01   0.100158E+01
0.978365385	 5087500  0.791811E-01   0.670451E-02  -0.179135E-01   0.100145E+01
0.978461538	 5088000  0.819997E-01  -0.724813E-02  -0.224517E-01   0.999809E+00
0.978557692	 5088500  0.878608E-01  -0.206575E-01  -0.277511E-01   0.998174E+00
0.978653846	 5089000  0.943697E-01  -0.396335E-01  -0.319334E-01   0.995744E+00
0.97875	 	5089500  0.103298E+00  -0.554568E-01  -0.200724E-01   0.994447E+00
0.978846154	 5090000  0.104476E+00  -0.572386E-01   0.623382E-02   0.994247E+00
0.978942308	 5090500  0.929193E-01  -0.512735E-01   0.237079E-01   0.996514E+00
0.979038462	 5091000  0.839857E-01  -0.473142E-01   0.209550E-01   0.998383E+00
0.979134615	 5091500  0.843017E-01  -0.464292E-01   0.145319E-01   0.999045E+00
0.979230769	 5092000  0.897234E-01  -0.473706E-01   0.934993E-02   0.998869E+00
0.979326923	 5092500  0.977626E-01  -0.479576E-01   0.599639E-02   0.998424E+00
0.979423077	 5093000  0.108116E+00  -0.479381E-01   0.302259E-02   0.997662E+00
0.979519231	 5093500  0.120779E+00  -0.444073E-01  -0.210310E-02   0.996459E+00
0.979615385	 5094000  0.132961E+00  -0.319911E-01  -0.568890E-02   0.995841E+00
0.979711538	 5094500  0.119178E+00  -0.109182E-02   0.520754E-03   0.997831E+00
0.979807692	 5095000  0.697846E-01   0.323896E-01  -0.532920E-03   0.999369E+00
0.979903846	 5095500  0.512915E-01   0.591015E-01   0.380058E-01   0.995785E+00
0.98	 	5096000  0.437290E-01  -0.177932E-01  -0.415294E-01   0.989605E+00
0.980096154	 5096500  0.701072E-01   0.290465E-01  -0.483077E-01   0.999234E+00
0.980192308	 5097000  0.520742E-01   0.112008E-02  -0.157837E-01   0.992185E+00
0.980288462	 5097500  0.662856E-01  -0.311355E-01   0.234175E-01   0.999738E+00
0.980384615	 5098000  0.913687E-01  -0.200922E-01   0.602841E-02   0.999991E+00
0.980480769	 5098500  0.868525E-01  -0.248801E-01   0.304352E-02   0.100042E+01
0.980576923	 5099000  0.823470E-01  -0.333830E-01  -0.563137E-03   0.100002E+01
0.980673077	 5099500  0.795354E-01  -0.391303E-01  -0.278477E-02   0.100000E+01
0.980769231	 5100000  0.785130E-01  -0.412171E-01  -0.130127E-02   0.999913E+00
0.980865385	 5100500  0.837519E-01  -0.423133E-01   0.108543E-02   0.999245E+00
0.980961538	 5101000  0.916962E-01  -0.444923E-01   0.142819E-02   0.998593E+00
0.981057692	 5101500  0.100985E+00  -0.463031E-01   0.826496E-03   0.998197E+00
0.981153846	 5102000  0.112284E+00  -0.461435E-01  -0.214687E-03   0.997760E+00
0.98125	 	5102500  0.125850E+00  -0.392518E-01  -0.234766E-02   0.997646E+00
0.981346154	 5103000  0.117817E+00  -0.324005E-01  -0.335862E-02   0.997439E+00
0.981442308	 5103500  0.107220E+00   0.320999E-01   0.651358E-02   0.996647E+00
0.981538462	 5104000  0.114542E+00  -0.303375E-01  -0.362021E-02   0.997597E+00
0.981634615	 5104500  0.981615E-01  -0.278694E-02  -0.133174E-01   0.998638E+00
0.981730769	 5105000  0.740527E-01   0.213228E-01  -0.834256E-02   0.999508E+00
0.981826923	 5105500  0.671767E-01   0.533682E-02   0.445767E-01   0.100020E+01
0.981923077	 5106000  0.418857E-01   0.141123E-02   0.449219E-01   0.993357E+00
0.982019231	 5106500  0.712122E-01   0.691132E-01  -0.299888E-01   0.996551E+00
0.982115385	 5107000  0.945240E-01  -0.286412E-01   0.301727E-03   0.998422E+00
0.982211538	 5107500  0.823998E-01  -0.168857E-01   0.965773E-03   0.100136E+01
0.982307692	 5108000  0.820982E-01  -0.234819E-01  -0.273606E-03   0.100095E+01
0.982403846	 5108500  0.827847E-01  -0.293855E-01  -0.286926E-03   0.100001E+01
0.9825	 	5109000  0.838374E-01  -0.356658E-01  -0.122344E-03   0.999472E+00
0.982596154	 5109500  0.865974E-01  -0.407500E-01  -0.323064E-03   0.999032E+00
0.982692308	 5110000  0.904477E-01  -0.446200E-01  -0.447398E-03   0.998367E+00
0.982788462	 5110500  0.958607E-01  -0.484613E-01  -0.138432E-03   0.997712E+00
0.982884615	 5111000  0.104162E+00  -0.531718E-01   0.726966E-03   0.996124E+00
0.982980769	 5111500  0.125051E+00  -0.586469E-01  -0.146629E-04   0.993128E+00
0.983076923	 5112000  0.116232E+00   0.147254E-02  -0.433452E-01   0.990183E+00
0.983173077	 5112500  0.111461E+00   0.328460E-01  -0.328738E-01   0.992850E+00
0.983269231	 5113000  0.817088E-01   0.686154E-01   0.322357E-02   0.994002E+00
0.983365385	 5113500  0.123912E+00   0.513308E-01  -0.457974E-01   0.999233E+00
0.983461538	 5114000  0.103418E+00  -0.978350E-02  -0.797914E-02   0.100114E+01
0.983557692	 5114500  0.109386E+00  -0.154178E-01  -0.123158E-01   0.999272E+00
0.983653846	 5115000  0.105806E+00   0.416318E-02  -0.572376E-02   0.100059E+01
0.98375	 	5115500  0.838878E-01   0.231543E-01  -0.115553E-01   0.100221E+01
0.983846154	 5116000  0.833177E-01   0.145630E-01  -0.688288E-02   0.100318E+01
0.983942308	 5116500  0.761786E-01   0.603340E-02   0.448519E-02   0.100338E+01
0.984038462	 5117000  0.680247E-01  -0.402658E-02   0.830672E-02   0.100282E+01
0.984134615	 5117500  0.649799E-01  -0.185331E-01   0.427823E-02   0.100182E+01
0.984230769	 5118000  0.687474E-01  -0.311837E-01   0.192085E-02   0.100034E+01
0.984326923	 5118500  0.750906E-01  -0.401359E-01   0.112254E-02   0.999170E+00
0.984423077	 5119000  0.822432E-01  -0.462740E-01   0.937990E-03   0.998380E+00
0.984519231	 5119500  0.899258E-01  -0.506722E-01   0.700150E-03   0.997413E+00
0.984615385	 5120000  0.985800E-01  -0.541329E-01   0.359533E-03   0.996223E+00
0.984711538	 5120500  0.108617E+00  -0.564217E-01   0.319461E-03   0.994465E+00
0.984807692	 5121000  0.119182E+00  -0.578302E-01   0.208958E-03   0.992359E+00
0.984903846	 5121500  0.121869E+00  -0.602179E-01  -0.476234E-02   0.987984E+00
0.985	 	5122000  0.105817E+00  -0.311925E-01  -0.603604E-02   0.983533E+00
0.985096154	 5122500  0.796215E-01   0.543586E-01  -0.113405E-01   0.981285E+00
0.985192308	 5123000  0.564741E-01   0.520102E-01   0.213920E-01   0.989717E+00
0.985288462	 5123500  0.587939E-01   0.556255E-01   0.273502E-02   0.992864E+00
0.985384615	 5124000  0.969099E-01   0.814089E-01  -0.276053E-01   0.991819E+00
0.985480769	 5124500  0.965079E-01  -0.101555E-04  -0.516368E-01   0.994834E+00
0.985576923	 5125000  0.920979E-01  -0.207829E-02  -0.390818E-01   0.998580E+00
0.985673077	 5125500  0.807955E-01  -0.186425E-01  -0.384441E-01   0.998318E+00
0.985769231	 5126000  0.694251E-01  -0.356109E-01  -0.434118E-01   0.994935E+00
0.985865385	 5126500 -0.122781E-01  -0.283798E-02  -0.673021E-01   0.980144E+00
0.985961538	 5127000  0.388797E-01  -0.668918E-01   0.696573E-01   0.989002E+00
0.986057692	 5127500  0.802908E-01  -0.538814E-01  -0.631620E-02   0.997172E+00
0.986153846	 5128000  0.873995E-01  -0.458786E-01  -0.101454E-03   0.997798E+00
0.98625		 5128500  0.940287E-01  -0.469271E-01   0.181842E-02   0.997567E+00
0.986346154	 5129000  0.101716E+00  -0.468685E-01   0.241870E-02   0.997339E+00
0.986442308	 5129500  0.109657E+00  -0.459406E-01   0.284794E-02   0.996933E+00
0.986538462	 5130000  0.120481E+00  -0.444590E-01   0.423741E-02   0.996553E+00
0.986634615	 5130500  0.135668E+00  -0.349731E-01   0.459840E-02   0.996520E+00
0.986730769	 5131000  0.133347E+00  -0.152887E-01   0.732073E-02   0.998103E+00
0.986826923	 5131500  0.109538E+00  -0.298994E-02   0.161629E-01   0.977942E+00
0.986923077	 5132000  0.692489E-01   0.240091E-01   0.368348E-01   0.998827E+00
0.987019231	 5132500  0.753405E-01  -0.440023E-01  -0.442456E-02   0.995622E+00
0.987115385	 5133000  0.634432E-01  -0.341644E-01  -0.276993E-01   0.997776E+00
0.987211538	 5133500  0.540858E-01  -0.266321E-01  -0.516741E-01   0.995539E+00
0.987307692	 5134000  0.199083E-01   0.206190E-01  -0.555874E-04   0.987091E+00
0.987403846	 5134500  0.428040E-01  -0.270659E-01   0.362525E-01   0.995047E+00
0.9875		 5135000  0.714231E-01  -0.159513E-01   0.278647E-01   0.995136E+00
0.987596154	 5135500  0.877046E-01  -0.437802E-01   0.140072E-01   0.996691E+00
0.987692308	 5136000  0.908352E-01  -0.325748E-01   0.447372E-01   0.994501E+00
0.987788462	 5136500  0.764211E-01  -0.326542E-01   0.335900E-01   0.999852E+00
0.987884615	 5137000  0.761303E-01  -0.355316E-01   0.186465E-01   0.100055E+01
0.987980769	 5137500  0.840645E-01  -0.390954E-01   0.985732E-02   0.999710E+00
0.988076923	 5138000  0.909966E-01  -0.415570E-01   0.609590E-02   0.999050E+00
0.988173077	 5138500  0.983460E-01  -0.434754E-01   0.435075E-02   0.998169E+00
0.988269231	 5139000  0.106681E+00  -0.437424E-01   0.341974E-02   0.997198E+00
0.988365385	 5139500  0.114527E+00  -0.412925E-01   0.266956E-02   0.996521E+00
0.988461538	 5140000  0.120497E+00  -0.360913E-01   0.353720E-02   0.996409E+00
0.988557692	 5140500  0.119602E+00  -0.305594E-01   0.810284E-02   0.996879E+00
0.988653846	 5141000  0.118747E+00  -0.316841E-01   0.223994E-01   0.996323E+00
0.98875		 5141500  0.130502E+00  -0.158160E-01   0.703028E-01   0.991031E+00
0.988846154	 5142000  0.100810E+00  -0.895457E-03   0.685805E-01   0.996795E+00
0.988942308	 5142500  0.114913E+00   0.156989E-01   0.561987E-01   0.100105E+01
0.989038462	 5143000  0.768228E-01   0.269212E-01   0.234955E-01   0.100538E+01
0.989134615	 5143500  0.713036E-01   0.838050E-02   0.925792E-02   0.100559E+01
0.989230769	 5144000  0.665901E-01  -0.108406E-01   0.192139E-02   0.100444E+01
0.989326923	 5144500  0.648924E-01  -0.256274E-01  -0.632308E-03   0.100253E+01
0.989423077	 5145000  0.685938E-01  -0.374158E-01  -0.315388E-02   0.100068E+01
0.989519231	 5145500  0.738852E-01  -0.437880E-01  -0.464580E-02   0.999541E+00
0.989615385	 5146000  0.791425E-01  -0.477330E-01  -0.296289E-02   0.998960E+00
0.989711538	 5146500  0.872637E-01  -0.516916E-01  -0.155404E-03   0.997965E+00
0.989807692	 5147000  0.979172E-01  -0.550508E-01   0.243279E-02   0.997042E+00
0.989903846	 5147500  0.113258E+00  -0.564390E-01   0.304710E-02   0.995906E+00
0.99	 	5148000  0.119955E+00  -0.394447E-01   0.842859E-03   0.994804E+00
0.990096154	 5148500  0.128008E+00  -0.433402E-01  -0.276707E-02   0.994131E+00
0.990192308	 5149000  0.147779E+00  -0.417567E-01  -0.237057E-01   0.992499E+00
0.990288462	 5149500  0.122625E+00   0.575841E-01  -0.485529E-01   0.995375E+00
0.990384615	 5150000  0.102497E+00   0.290520E-01  -0.264803E-01   0.998834E+00
0.990480769	 5150500  0.753039E-01   0.235354E-01  -0.310426E-01   0.100333E+01
0.990576923	 5151000  0.303455E-01   0.653990E-01  -0.266348E-01   0.995901E+00
0.990673077	 5151500  0.703476E-01   0.508300E-01   0.333968E-01   0.990851E+00
0.990769231	 5152000  0.562304E-01   0.619505E-01   0.470731E-01   0.996268E+00
0.990865385	 5152500  0.286548E-01   0.442784E-01   0.141215E-01   0.100006E+01
0.990961538	 5153000  0.305056E-01   0.695113E-02  -0.972885E-02   0.100198E+01
0.991057692	 5153500  0.512758E-01  -0.230862E-01  -0.177298E-01   0.100145E+01
0.991153846	 5154000  0.638532E-01  -0.374390E-01  -0.126392E-01   0.100080E+01
0.99125	 	5154500  0.734118E-01  -0.443417E-01  -0.966933E-02   0.100004E+01
0.991346154	 5155000  0.812697E-01  -0.474523E-01  -0.704810E-02   0.999406E+00
0.991442308	 5155500  0.891012E-01  -0.493914E-01  -0.443798E-02   0.998971E+00
0.991538462	 5156000  0.976034E-01  -0.506641E-01  -0.235538E-02   0.998374E+00
0.991634615	 5156500  0.107113E+00  -0.510858E-01  -0.899840E-03   0.997081E+00
0.991730769	 5157000  0.116057E+00  -0.506431E-01   0.264688E-03   0.995417E+00
0.991826923	 5157500  0.121892E+00  -0.533800E-01   0.258473E-02   0.993634E+00
