 5013500  0.344356E-01   0.209027E-01  -0.114735E-01   0.100373E+01
 5014000  0.404039E-01  -0.699332E-02  -0.154687E-01   0.100319E+01
 5014500  0.483089E-01  -0.261232E-01  -0.103071E-01   0.100167E+01
 5015000  0.589546E-01  -0.390647E-01  -0.707442E-02   0.100006E+01
 5015500  0.707250E-01  -0.474369E-01  -0.216015E-02   0.998584E+00
 5016000  0.777452E-01  -0.535226E-01   0.110113E-03   0.997525E+00
 5016500  0.843524E-01  -0.565079E-01   0.159170E-02   0.996718E+00
 5017000  0.892395E-01  -0.580635E-01   0.216455E-02   0.996432E+00
 5017500  0.936678E-01  -0.594176E-01   0.162251E-02   0.996487E+00
 5018000  0.994526E-01  -0.615045E-01   0.118183E-02   0.995984E+00
 5018500  0.106978E+00  -0.630226E-01   0.630700E-03   0.994558E+00
 5019000  0.117807E+00  -0.723315E-01   0.183631E-02   0.992003E+00
 5019500  0.139163E+00  -0.476751E-01  -0.593677E-02   0.986939E+00
 5020000  0.133240E+00  -0.177651E-01  -0.349391E-02   0.991165E+00
 5020500  0.748921E-01  -0.354219E-02  -0.342704E-02   0.988238E+00
 5021000  0.474100E-01   0.602127E-01  -0.106849E-01   0.988658E+00
 5021500  0.991535E-01   0.401599E-01  -0.686005E-01   0.995234E+00
 5022000  0.764195E-01   0.327454E-01  -0.350275E-01   0.100085E+01
 5022500  0.558433E-01   0.259844E-01  -0.693097E-01   0.997286E+00
 5023000  0.519882E-01   0.529056E-01  -0.697314E-01   0.100033E+01
 5023500  0.604166E-01   0.285934E-01   0.296225E-02   0.100703E+01
 5024000  0.310876E-01   0.261633E-01  -0.169657E-02   0.100451E+01
 5024500  0.367828E-01   0.241414E-01  -0.419028E-02   0.100579E+01
 5025000  0.447813E-01   0.282972E-02  -0.195966E-01   0.100575E+01
 5025500  0.541565E-01  -0.164522E-01  -0.161671E-01   0.100425E+01
 5026000  0.598798E-01  -0.289139E-01  -0.117088E-01   0.100213E+01
 5026500  0.681637E-01  -0.401862E-01  -0.700814E-02   0.100042E+01
 5027000  0.758044E-01  -0.482243E-01  -0.250914E-03   0.998796E+00
 5027500  0.795913E-01  -0.513455E-01   0.380961E-02   0.997656E+00
 5028000  0.816545E-01  -0.534882E-01   0.449641E-02   0.997114E+00
 5028500  0.842766E-01  -0.558343E-01   0.302689E-02   0.996472E+00
 5029000  0.888861E-01  -0.594369E-01   0.106414E-02   0.995578E+00
 5029500  0.959119E-01  -0.637586E-01  -0.273945E-03   0.994405E+00
 5030000  0.104638E+00  -0.684792E-01  -0.141848E-02   0.992745E+00
 5030500  0.117168E+00  -0.747399E-01  -0.196495E-02   0.989779E+00
 5031000  0.150222E+00  -0.544387E-01   0.458817E-02   0.985955E+00
 5031500  0.120719E+00  -0.433919E-01  -0.153182E-01   0.986264E+00
 5032000  0.112980E+00   0.172108E-01  -0.233615E-01   0.991958E+00
 5032500  0.110377E+00  -0.269577E-01   0.950679E-02   0.994361E+00
 5033000  0.812903E-01  -0.380340E-02  -0.333165E-02   0.990491E+00
 5033500  0.227924E-01   0.386870E-01   0.189219E-01   0.991498E+00
 5034000  0.197797E-01   0.731007E-01  -0.179507E-01   0.991783E+00
 5034500  0.884955E-02   0.651583E-01  -0.419587E-02   0.991244E+00
 5035000  0.145710E-01   0.749370E-01   0.258908E-01   0.995834E+00
 5035500  0.302274E-01   0.674122E-01   0.962529E-03   0.994499E+00
 5036000  0.138904E-01   0.346056E-01  -0.293284E-01   0.997599E+00
 5036500 -0.456734E-02   0.457327E-01  -0.564058E-01   0.999847E+00
 5037000  0.302507E-02   0.486660E-01  -0.815318E-01   0.999091E+00
 5037500  0.949127E-01   0.401035E-01  -0.636382E-01   0.996835E+00
 5038000  0.454632E-01  -0.370185E-02  -0.106212E-01   0.100298E+01
 5038500  0.598776E-01  -0.145793E-01  -0.274951E-02   0.100133E+01
 5039000  0.629741E-01  -0.386430E-01   0.836837E-03   0.999124E+00
 5039500  0.666972E-01  -0.474294E-01   0.149905E-02   0.998227E+00
 5040000  0.719596E-01  -0.522683E-01   0.202067E-02   0.997632E+00
 5040500  0.780795E-01  -0.567419E-01   0.208335E-02   0.997189E+00
 5041000  0.854074E-01  -0.608579E-01   0.153136E-02   0.996864E+00
 5041500  0.941112E-01  -0.636047E-01   0.649871E-03   0.996128E+00
 5042000  0.103924E+00  -0.657273E-01  -0.848548E-04   0.995082E+00
 5042500  0.115649E+00  -0.657923E-01  -0.173857E-02   0.993967E+00
 5043000  0.130945E+00  -0.615670E-01  -0.533494E-02   0.992623E+00
 5043500  0.146369E+00  -0.508322E-01  -0.609958E-02   0.990848E+00
 5044000  0.133548E+00  -0.219869E-01  -0.136767E-01   0.988897E+00
 5044500  0.113552E+00  -0.147880E-01  -0.835732E-02   0.989168E+00
 5045000  0.739886E-01   0.490354E-01  -0.727915E-02   0.993673E+00
 5045500  0.934853E-01   0.380130E-02   0.101906E-01   0.995383E+00
 5046000  0.106784E+00  -0.475990E-01  -0.398037E-02   0.996300E+00
 5046500  0.942227E-01  -0.198683E-01  -0.245039E-01   0.100081E+01
 5047000  0.609253E-01   0.144792E-01   0.140064E-01   0.100219E+01
 5047500  0.305092E-01   0.514137E-01   0.545290E-02   0.100356E+01
 5048000  0.741643E-01  -0.143672E-02  -0.329960E-01   0.100053E+01
 5048500  0.709850E-01  -0.192379E-01  -0.893483E-02   0.100210E+01
 5049000  0.643002E-01  -0.269763E-01  -0.672930E-02   0.100109E+01
 5049500  0.686206E-01  -0.372533E-01  -0.670066E-02   0.999482E+00
 5050000  0.793786E-01  -0.469611E-01  -0.458288E-02   0.997532E+00
 5050500  0.879745E-01  -0.514956E-01  -0.635465E-03   0.996134E+00
 5051000  0.910020E-01  -0.472571E-01   0.777252E-02   0.995834E+00
 5051500  0.888196E-01  -0.474788E-01   0.551431E-02   0.996082E+00
 5052000  0.918747E-01  -0.512205E-01   0.210034E-02   0.995736E+00
 5052500  0.978024E-01  -0.554320E-01   0.869949E-03   0.994685E+00
 5053000  0.104808E+00  -0.584578E-01   0.388777E-03   0.993613E+00
 5053500  0.111697E+00  -0.627128E-01   0.386385E-03   0.991714E+00
 5054000  0.120674E+00  -0.732304E-01   0.147795E-02   0.986803E+00
 5054500  0.938021E-01   0.566367E-01   0.200523E-01   0.965388E+00
 5055000  0.107399E+00   0.661040E-01  -0.296052E-01   0.985324E+00
 5055500  0.716023E-01   0.302217E-01  -0.532608E-01   0.992471E+00
 5056000  0.709885E-01   0.477521E-01  -0.255506E-01   0.993342E+00
 5056500  0.376819E-01   0.664771E-01   0.197370E-02   0.994798E+00
 5057000  0.326662E-01   0.687659E-01   0.280001E-01   0.998487E+00
 5057500  0.692183E-01   0.277624E-01   0.488467E-01   0.100075E+01
 5058000  0.359314E-01   0.639638E-01   0.305661E-01   0.100390E+01
 5058500  0.280918E-01   0.644411E-01  -0.143562E-01   0.100407E+01
 5059000  0.203674E-01   0.355153E-01  -0.230070E-01   0.100442E+01
 5059500  0.149471E-01   0.124804E-01  -0.271467E-01   0.100422E+01
 5060000  0.245933E-01   0.149259E-01  -0.467036E-02   0.100407E+01
 5060500  0.414286E-01  -0.819463E-02  -0.237447E-02   0.100518E+01
 5061000  0.524247E-01  -0.253740E-01  -0.635212E-02   0.100338E+01
 5061500  0.594100E-01  -0.394204E-01  -0.639180E-02   0.100152E+01
 5062000  0.625083E-01  -0.467577E-01  -0.384286E-02   0.100011E+01
 5062500  0.675615E-01  -0.513729E-01   0.270326E-03   0.999296E+00
 5063000  0.747907E-01  -0.548397E-01   0.194228E-02   0.998377E+00
 5063500  0.819664E-01  -0.586111E-01   0.168211E-02   0.997243E+00
 5064000  0.897904E-01  -0.628213E-01   0.947225E-03   0.996186E+00
 5064500  0.993959E-01  -0.661357E-01   0.327329E-03   0.994950E+00
 5065000  0.108568E+00  -0.701789E-01   0.730936E-03   0.993032E+00
 5065500  0.127071E+00  -0.729022E-01  -0.135773E-02   0.990401E+00
 5066000  0.123296E+00  -0.726090E-01   0.442627E-02   0.985163E+00
 5066500  0.901383E-01  -0.858587E-02  -0.121606E-01   0.985193E+00
 5067000  0.722663E-01   0.250637E-01   0.120774E-01   0.986356E+00
 5067500  0.749795E-01   0.464220E-01   0.149566E-01   0.986599E+00
 5068000  0.881993E-01   0.564257E-01  -0.899768E-02   0.990878E+00
 5068500  0.507121E-01   0.641548E-01  -0.934187E-02   0.995237E+00
 5069000  0.270880E-01   0.887888E-01   0.180835E-02   0.995434E+00
 5069500  0.221299E-01   0.791046E-01  -0.187477E-01   0.100007E+01
 5070000  0.570623E-01   0.649846E-01   0.175398E-01   0.100282E+01
 5070500  0.685390E-01   0.547680E-01   0.167888E-01   0.100600E+01
 5071000  0.587163E-01   0.165464E-01  -0.657854E-02   0.100722E+01
 5071500  0.575205E-01  -0.404370E-02  -0.119222E-01   0.100596E+01
 5072000  0.661977E-01  -0.215968E-01  -0.239256E-02   0.100297E+01
 5072500  0.764966E-01  -0.398907E-01  -0.740813E-02   0.999291E+00
 5073000  0.755728E-01  -0.350966E-01  -0.284352E-01   0.998534E+00
 5073500  0.707189E-01  -0.394537E-01  -0.151567E-01   0.998502E+00
 5074000  0.749474E-01  -0.481509E-01  -0.711182E-02   0.997593E+00
 5074500  0.815551E-01  -0.543592E-01  -0.357544E-02   0.996796E+00
 5075000  0.884461E-01  -0.586476E-01  -0.222254E-02   0.996262E+00
 5075500  0.955922E-01  -0.600443E-01  -0.809647E-03   0.996177E+00
 5076000  0.101940E+00  -0.591172E-01  -0.701321E-03   0.996025E+00
 5076500  0.107716E+00  -0.577716E-01  -0.275320E-02   0.995374E+00
 5077000  0.118485E+00  -0.559823E-01  -0.396304E-02   0.993969E+00
 5077500  0.126177E+00  -0.481600E-01  -0.111192E-02   0.992709E+00
 5078000  0.137003E+00  -0.399302E-01  -0.539760E-02   0.992111E+00
 5078500  0.143532E+00  -0.344565E-01  -0.571744E-03   0.990902E+00
 5079000  0.143419E+00  -0.295500E-01   0.774552E-03   0.991077E+00
 5079500  0.108523E+00   0.165491E-01  -0.260809E-01   0.993248E+00
 5080000  0.654019E-01   0.625072E-01  -0.496316E-01   0.997288E+00
 5080500  0.549762E-01   0.525365E-01  -0.631050E-02   0.998897E+00
 5081000  0.544818E-01   0.598375E-01   0.222126E-01   0.100129E+01
 5081500  0.597633E-01  -0.163209E-02   0.932619E-02   0.100401E+01
 5082000  0.385882E-01   0.300367E-01  -0.203472E-01   0.100016E+01
 5082500  0.338474E-01   0.164932E-01   0.127142E-01   0.100365E+01
 5083000  0.534812E-01   0.787903E-02  -0.287327E-01   0.100671E+01
 5083500  0.754912E-01  -0.603421E-02  -0.245067E-02   0.100440E+01
 5084000  0.738757E-01  -0.119237E-01  -0.680578E-02   0.100303E+01
 5084500  0.674645E-01  -0.274561E-01  -0.102991E-01   0.100191E+01
 5085000  0.633200E-01  -0.358588E-01  -0.994038E-02   0.100046E+01
 5085500  0.667072E-01  -0.442337E-01  -0.735598E-02   0.999267E+00
 5086000  0.720503E-01  -0.516178E-01  -0.597088E-02   0.998427E+00
 5086500  0.789998E-01  -0.565014E-01  -0.472322E-02   0.997811E+00
 5087000  0.859227E-01  -0.592767E-01  -0.373568E-02   0.996559E+00
 5087500  0.934787E-01  -0.630540E-01  -0.355452E-02   0.995044E+00
 5088000  0.105272E+00  -0.652879E-01  -0.342692E-02   0.993370E+00
 5088500  0.116538E+00  -0.607250E-01  -0.218596E-03   0.991327E+00
 5089000  0.118730E+00  -0.615936E-01  -0.167780E-02   0.989337E+00
 5089500  0.132219E+00  -0.821286E-01  -0.123989E-01   0.984696E+00
 5090000  0.133270E+00  -0.251463E-01  -0.196025E-01   0.981339E+00
 5090500  0.890491E-01   0.375938E-01  -0.117414E-01   0.988055E+00
 5091000  0.664386E-01   0.393804E-01   0.321256E-01   0.996867E+00
 5091500  0.392783E-01   0.700597E-01   0.173360E-01   0.995098E+00
 5092000  0.474600E-01   0.559316E-01  -0.437993E-01   0.997126E+00
 5092500  0.396110E-01   0.462966E-01  -0.329750E-01   0.100061E+01
 5093000  0.534904E-01  -0.605752E-02  -0.299174E-01   0.100242E+01
 5093500  0.524229E-01  -0.131368E-01  -0.202778E-01   0.100458E+01
 5094000  0.399193E-01   0.188665E-01   0.846055E-02   0.100540E+01
 5094500  0.222496E-01   0.224561E-01   0.415544E-01   0.100407E+01
 5095000  0.357268E-01   0.700220E-03   0.268202E-01   0.100006E+01
 5095500  0.290578E-01  -0.326720E-01   0.312886E-01   0.999169E+00
 5096000 -0.123143E-01  -0.240202E-01   0.437366E-01   0.986197E+00
 5096500  0.560190E-02  -0.301836E-01  -0.536078E-01   0.989978E+00
 5097000  0.403680E-01  -0.267682E-01  -0.621693E-01   0.998581E+00
 5097500  0.631975E-01  -0.349182E-01  -0.191837E-01   0.100061E+01
 5098000  0.677308E-01  -0.461578E-01  -0.115443E-01   0.999645E+00
 5098500  0.744381E-01  -0.540369E-01  -0.727718E-02   0.998338E+00
 5099000  0.821370E-01  -0.609840E-01  -0.525309E-02   0.997118E+00
 5099500  0.931178E-01  -0.670347E-01  -0.458166E-02   0.995773E+00
 5100000  0.106755E+00  -0.692478E-01  -0.311726E-02   0.993935E+00
 5100500  0.115129E+00  -0.675209E-01  -0.326453E-02   0.991697E+00
 5101000  0.129387E+00  -0.729479E-01  -0.110960E-02   0.988756E+00
 5101500  0.151344E+00  -0.535868E-01  -0.202316E-01   0.984638E+00
 5102000  0.132954E+00  -0.474903E-01  -0.355233E-01   0.984381E+00
 5102500  0.127574E+00   0.685967E-02  -0.143201E-01   0.986008E+00
 5103000  0.833630E-01   0.708985E-01  -0.434417E-02   0.993948E+00
 5103500  0.686540E-01   0.509900E-01  -0.527525E-02   0.998085E+00
 5104000  0.110514E+00  -0.388051E-02  -0.503559E-02   0.100043E+01
 5104500  0.106110E+00   0.680250E-02   0.239007E-01   0.100264E+01
 5105000  0.650867E-01   0.100296E-01   0.165861E-02   0.100252E+01
 5105500  0.587444E-01   0.226468E-01  -0.141116E-02   0.100608E+01
 5106000  0.513267E-01   0.387790E-01  -0.135544E-01   0.100351E+01
 5106500  0.775368E-01  -0.106911E-01   0.233577E-02   0.100572E+01
 5107000  0.816984E-01  -0.385143E-02  -0.108384E-01   0.100430E+01
 5107500  0.789297E-01   0.267950E-02  -0.157186E-01   0.100403E+01
 5108000  0.700994E-01  -0.392975E-02  -0.112434E-01   0.100364E+01
 5108500  0.663468E-01  -0.175549E-01  -0.510313E-02   0.100213E+01
 5109000  0.668645E-01  -0.300266E-01  -0.162746E-02   0.100065E+01
 5109500  0.707744E-01  -0.397628E-01  -0.113242E-02   0.999235E+00
 5110000  0.764973E-01  -0.483999E-01  -0.176128E-02   0.997836E+00
 5110500  0.827382E-01  -0.560575E-01  -0.187050E-02   0.996337E+00
 5111000  0.901546E-01  -0.630553E-01  -0.156780E-02   0.994697E+00
 5111500  0.100376E+00  -0.708050E-01  -0.120091E-02   0.992549E+00
 5112000  0.120766E+00  -0.736168E-01  -0.955076E-03   0.989506E+00
 5112500  0.131841E+00  -0.625225E-01  -0.468929E-02   0.987288E+00
 5113000  0.140449E+00  -0.633801E-01  -0.548966E-02   0.984881E+00
 5113500  0.141062E+00  -0.505405E-01   0.976931E-02   0.981804E+00
 5114000  0.150650E+00  -0.395326E-01  -0.282931E-02   0.981927E+00
 5114500  0.113291E+00  -0.711758E-02  -0.928575E-02   0.982483E+00
 5115000  0.985020E-01   0.364583E-01   0.137288E-01   0.980300E+00
 5115500  0.778248E-01   0.593923E-01   0.230968E-01   0.986584E+00
 5116000  0.115672E+00   0.542470E-01   0.353618E-01   0.995882E+00
 5116500  0.773612E-01   0.258283E-01  -0.132029E-01   0.100030E+01
 5117000  0.445417E-01   0.633840E-01  -0.110036E-02   0.100201E+01
 5117500  0.522243E-01   0.395119E-01  -0.490442E-02   0.100551E+01
 5118000  0.548718E-01   0.210348E-01  -0.102480E-01   0.100719E+01
 5118500  0.540307E-01   0.134614E-01  -0.174339E-01   0.100703E+01
 5119000  0.625725E-01   0.452883E-03  -0.144147E-01   0.100508E+01
 5119500  0.620773E-01  -0.148738E-01  -0.136760E-01   0.100302E+01
 5120000  0.653586E-01  -0.304200E-01  -0.114988E-01   0.100106E+01
 5120500  0.732795E-01  -0.450761E-01  -0.659371E-02   0.998991E+00
 5121000  0.779154E-01  -0.514472E-01  -0.267892E-02   0.997212E+00
 5121500  0.820425E-01  -0.568953E-01   0.154138E-02   0.996931E+00
 5122000  0.833920E-01  -0.603557E-01   0.393139E-02   0.996465E+00
 5122500  0.875221E-01  -0.646676E-01   0.430867E-02   0.996246E+00
 5123000  0.962086E-01  -0.665124E-01   0.382036E-02   0.995607E+00
 5123500  0.104986E+00  -0.623616E-01   0.239973E-02   0.994645E+00
 5124000  0.108389E+00  -0.627117E-01   0.961671E-03   0.993618E+00
 5124500  0.122382E+00  -0.695636E-01   0.542997E-03   0.991379E+00
 5125000  0.145243E+00  -0.456592E-01   0.229162E-02   0.989735E+00
 5125500  0.138656E+00  -0.472968E-01   0.241410E-02   0.989012E+00
 5126000  0.141771E+00  -0.146428E-01  -0.278697E-01   0.985708E+00
 5126500  0.884468E-01   0.183864E-01  -0.197711E-01   0.987036E+00
 5127000  0.581300E-01   0.511754E-01  -0.668471E-02   0.988503E+00
 5127500  0.339603E-01   0.560502E-01   0.107395E-01   0.993000E+00
 5128000  0.411203E-01   0.942796E-01   0.425155E-01   0.994886E+00
 5128500  0.532518E-01   0.677523E-01   0.621178E-01   0.998101E+00
 5129000  0.200207E-01   0.366448E-01   0.690993E-01   0.994798E+00
 5129500 -0.473877E-02   0.449513E-01  -0.443230E-01   0.997311E+00
 5130000  0.276475E-01   0.607044E-01  -0.366092E-01   0.100048E+01
 5130500  0.539000E-01   0.377894E-01   0.698032E-02   0.992952E+00
 5131000  0.573431E-01  -0.432989E-01  -0.179306E-02   0.997762E+00
 5131500  0.641552E-01  -0.457330E-01   0.923668E-02   0.999970E+00
 5132000  0.656773E-01  -0.458392E-01   0.583071E-02   0.999524E+00
 5132500  0.695750E-01  -0.482036E-01   0.618393E-02   0.998733E+00
 5133000  0.729757E-01  -0.506457E-01   0.527867E-02   0.998158E+00
 5133500  0.767285E-01  -0.531720E-01   0.332704E-02   0.997726E+00
 5134000  0.805748E-01  -0.559011E-01   0.158196E-02   0.997247E+00
 5134500  0.850943E-01  -0.594529E-01   0.749163E-03   0.996311E+00
 5135000  0.918288E-01  -0.644409E-01   0.239011E-03   0.995183E+00
 5135500  0.100935E+00  -0.672550E-01  -0.348629E-03   0.993359E+00
 5136000  0.112095E+00  -0.704628E-01  -0.733178E-03   0.991281E+00
 5136500  0.121834E+00  -0.705553E-01  -0.222119E-02   0.988836E+00
 5137000  0.140656E+00  -0.621618E-01  -0.941572E-02   0.985940E+00
 5137500  0.137841E+00  -0.633581E-01   0.118093E-02   0.983862E+00
 5138000  0.937081E-01  -0.186415E-01  -0.287645E-02   0.968425E+00
 5138500  0.432363E-01   0.784224E-01   0.423205E-02   0.981515E+00
 5139000  0.437431E-01   0.827956E-01   0.105355E-01   0.988756E+00
 5139500  0.381368E-01   0.783044E-01   0.131953E-01   0.993676E+00
 5140000  0.334769E-01   0.813972E-01   0.252264E-01   0.998512E+00
 5140500  0.587953E-01   0.513450E-01   0.228893E-01   0.100097E+01
 5141000  0.631545E-01   0.387934E-01   0.340810E-01   0.100097E+01
 5141500  0.602686E-01   0.121370E-01   0.411289E-01   0.997931E+00
 5142000  0.551954E-01  -0.239014E-01   0.320965E-01   0.996051E+00
 5142500  0.601978E-01  -0.371338E-01   0.156495E-01   0.999961E+00
 5143000  0.729783E-01  -0.313205E-01   0.655268E-02   0.100054E+01
 5143500  0.716070E-01  -0.346361E-01   0.350203E-02   0.100037E+01
 5144000  0.739644E-01  -0.413558E-01   0.140347E-02   0.999758E+00
 5144500  0.787782E-01  -0.481546E-01   0.170856E-02   0.998994E+00
 5145000  0.792199E-01  -0.519156E-01   0.170142E-02   0.998158E+00
 5145500  0.815993E-01  -0.545369E-01  -0.336272E-03   0.997583E+00
 5146000  0.836327E-01  -0.560396E-01  -0.727400E-03   0.997378E+00
 5146500  0.862766E-01  -0.581924E-01   0.103644E-02   0.997210E+00
 5147000  0.913230E-01  -0.613228E-01   0.198449E-02   0.996271E+00
 5147500  0.979639E-01  -0.647839E-01   0.189782E-02   0.994789E+00
 5148000  0.106080E+00  -0.688163E-01   0.165254E-02   0.992739E+00
 5148500  0.119806E+00  -0.714375E-01  -0.173048E-03   0.989341E+00
 5149000  0.121187E+00  -0.707435E-01  -0.251636E-02   0.986106E+00
 5149500  0.114249E+00  -0.208042E-01   0.490739E-02   0.980303E+00
 5150000  0.146320E+00  -0.395533E-01   0.251828E-01   0.978645E+00
 5150500  0.972095E-01   0.235932E-01  -0.587901E-02   0.983842E+00
 5151000  0.482356E-01   0.169640E-01   0.220984E-01   0.984598E+00
 5151500  0.450152E-01   0.728956E-01   0.228441E-02   0.988623E+00
 5152000  0.375844E-01   0.532601E-01   0.453352E-02   0.996465E+00
 5152500  0.291767E-01   0.443487E-01   0.266265E-01   0.999578E+00
 5153000  0.505974E-01   0.708049E-01   0.272579E-01   0.100163E+01
 5153500  0.468284E-01   0.538465E-01   0.288348E-01   0.100241E+01
 5154000  0.351012E-01   0.478876E-01   0.904662E-02   0.100289E+01
 5154500  0.370303E-01   0.206313E-01  -0.427612E-02   0.100380E+01
 5155000  0.628861E-02   0.348782E-01   0.147482E-01   0.100266E+01
 5155500  0.385257E-02  -0.164459E-02   0.191910E-01   0.999644E+00
 5156000 -0.327235E-02  -0.163786E-01   0.364078E-01   0.993256E+00
 5156500 -0.429707E-01  -0.135065E-01   0.166364E-01   0.982910E+00
 5157000 -0.237256E-01  -0.895231E-02  -0.429736E-01   0.988824E+00
 5157500  0.158254E-01  -0.171384E-01  -0.476729E-01   0.998006E+00
 5158000  0.362046E-01  -0.424664E-01  -0.206478E-01   0.999902E+00
 5158500  0.581158E-01  -0.529302E-01  -0.786581E-02   0.999003E+00
 5159000  0.735021E-01  -0.597997E-01  -0.441865E-02   0.998119E+00
 5159500  0.859859E-01  -0.641676E-01  -0.281927E-02   0.996580E+00
 5160000  0.984189E-01  -0.680028E-01  -0.155933E-02   0.994787E+00
 5160500  0.113508E+00  -0.712348E-01  -0.272324E-02   0.992323E+00
 5161000  0.135836E+00  -0.688935E-01  -0.210796E-02   0.988665E+00
 5161500  0.148781E+00  -0.503213E-01  -0.562713E-02   0.985896E+00
 5162000  0.145013E+00  -0.515643E-01   0.875423E-02   0.981220E+00
 5162500  0.105369E+00   0.113380E+00  -0.535744E-01   0.986161E+00
 5163000  0.106853E+00  -0.285468E-01  -0.197976E-01   0.994752E+00
 5163500  0.124749E+00   0.151226E-01  -0.284703E-01   0.999267E+00
 5164000  0.888147E-01   0.404143E-01  -0.143312E-01   0.995430E+00
 5164500  0.731077E-01   0.626322E-01   0.258200E-01   0.100035E+01
 5165000  0.694625E-01   0.556836E-01   0.171463E-01   0.100450E+01
 5165500  0.570538E-01   0.505076E-01  -0.140600E-01   0.100683E+01
 5166000  0.506228E-01   0.186561E-01  -0.227332E-01   0.100516E+01
 5166500  0.491575E-01   0.398081E-03  -0.243151E-02   0.100464E+01
 5167000  0.499515E-01  -0.172780E-01  -0.569999E-02   0.100275E+01
 5167500  0.558101E-01  -0.330294E-01  -0.555469E-02   0.100068E+01
 5168000  0.637553E-01  -0.442435E-01  -0.260662E-02   0.999324E+00
 5168500  0.693641E-01  -0.504980E-01   0.109245E-02   0.998345E+00
 5169000  0.731800E-01  -0.552952E-01   0.168863E-02   0.997580E+00
 5169500  0.781130E-01  -0.595842E-01   0.158315E-02   0.996857E+00
 5170000  0.839622E-01  -0.634154E-01   0.103096E-02   0.995933E+00
 5170500  0.925390E-01  -0.672339E-01   0.491616E-03   0.995194E+00
 5171000  0.102467E+00  -0.687611E-01  -0.458809E-03   0.993621E+00
 5171500  0.111158E+00  -0.710469E-01  -0.476988E-03   0.991656E+00
 5172000  0.125314E+00  -0.777606E-01  -0.327427E-02   0.988698E+00
 5172500  0.142073E+00  -0.730909E-01  -0.205617E-02   0.984192E+00
 5173000  0.132740E+00  -0.832949E-01  -0.166076E-01   0.978309E+00
 5173500  0.108417E+00   0.529001E-01   0.111911E-01   0.978084E+00
 5174000  0.127908E+00   0.552732E-01   0.116209E-01   0.987587E+00
 5174500  0.102123E+00   0.417927E-01   0.559558E-02   0.992040E+00
 5175000  0.577559E-01   0.512526E-01   0.168327E-01   0.995102E+00
 5175500  0.638103E-01   0.767048E-01   0.160501E-01   0.998056E+00
 5176000  0.537428E-01   0.781933E-01   0.216027E-01   0.998642E+00
 5176500  0.236239E-01   0.653210E-01  -0.620912E-01   0.995121E+00
 5177000  0.391094E-01   0.573980E-01  -0.687982E-01   0.999632E+00
 5177500  0.366893E-01   0.315403E-01  -0.602058E-01   0.998766E+00
 5178000  0.161999E-01   0.498453E-01  -0.408408E-01   0.999581E+00
 5178500  0.437119E-01  -0.207164E-01  -0.747911E-01   0.993174E+00
 5179000  0.986618E-01  -0.656833E-01  -0.825719E-02   0.988630E+00
 5179500  0.667251E-01  -0.485302E-01   0.386690E-01   0.996020E+00
 5180000  0.657568E-01  -0.505142E-01   0.159318E-01   0.997217E+00
 5180500  0.727608E-01  -0.526411E-01   0.984209E-02   0.997238E+00
 5181000  0.794668E-01  -0.553737E-01   0.582419E-02   0.997066E+00
 5181500  0.867567E-01  -0.586236E-01   0.333263E-02   0.996258E+00
 5182000  0.955816E-01  -0.617913E-01   0.198133E-02   0.995046E+00
 5182500  0.105761E+00  -0.644068E-01   0.162748E-02   0.993856E+00
 5183000  0.118801E+00  -0.646511E-01   0.207999E-02   0.992490E+00
