# iter		u		v	 w		rho		Re
 1000500  0.755997E-01   0.477051E-01   0.893513E-02   0.999120E+00	500 
 1001000  0.685312E-01   0.455115E-01   0.916223E-02   0.999465E+00	500
 1001500  0.613667E-01   0.417195E-01   0.106386E-01   0.999946E+00	500
 1002000  0.534392E-01   0.344374E-01   0.130909E-01   0.100048E+01	500
 1002500  0.465818E-01   0.199986E-01   0.166797E-01   0.100089E+01	500
 1003000  0.475667E-01  -0.387829E-02   0.210721E-01   0.100100E+01	500
 1003500  0.639090E-01  -0.295121E-01   0.138286E-01   0.100012E+01	500
 1004000  0.741686E-01  -0.401758E-01  -0.527132E-02   0.998994E+00	500
 1004500  0.762130E-01  -0.423318E-01  -0.885923E-02   0.998706E+00	500
 1005000  0.824876E-01  -0.455089E-01  -0.615771E-02   0.998192E+00	500
 1005500  0.912910E-01  -0.492185E-01  -0.361371E-02   0.997313E+00	500
 1006000  0.101437E+00  -0.530330E-01  -0.207897E-02   0.996351E+00	500
 1006500  0.113696E+00  -0.565577E-01  -0.194798E-02   0.995272E+00	500
 1007000  0.128318E+00  -0.574589E-01  -0.561673E-02   0.993929E+00	500
 1007500  0.130373E+00  -0.478314E-01  -0.127265E-01   0.993053E+00	500
 1008000  0.114464E+00  -0.424224E-01  -0.188300E-01   0.993561E+00	500
 1008500  0.100899E+00  -0.287982E-01  -0.336491E-01   0.992641E+00	500
 1009000  0.916210E-01  -0.172799E-01  -0.156608E-01   0.992150E+00	500
 1009500  0.107145E+00   0.228541E-01  -0.484455E-01   0.992803E+00	500
 1010000  0.848799E-01   0.500961E-01  -0.330835E-01   0.998250E+00	500
 1010500  0.640578E-01   0.505334E-01  -0.212009E-01   0.999366E+00	500
 1011000  0.496238E-01   0.480929E-01  -0.193986E-01   0.999044E+00	500
 1011500  0.327475E-01   0.437304E-01  -0.154458E-01   0.998023E+00	500
 1012000  0.187725E-01   0.322684E-01   0.222280E-02   0.997088E+00	500
 1012500  0.284350E-01   0.278375E-02   0.299424E-01   0.998152E+00	500
 1013000  0.629531E-01  -0.335305E-01  -0.488062E-04   0.998793E+00	500
 1013500  0.743409E-01  -0.378277E-01  -0.237170E-02   0.998818E+00	500
 1014000  0.814807E-01  -0.410807E-01  -0.348293E-03   0.998558E+00	500
 1014500  0.884377E-01  -0.439279E-01   0.234029E-03   0.997913E+00	500
 1015000  0.961026E-01  -0.465753E-01   0.191404E-03   0.997028E+00	500
 1015500  0.104996E+00  -0.488887E-01  -0.742615E-04   0.996116E+00	500
 1016000  0.115782E+00  -0.509085E-01  -0.563565E-03   0.994825E+00	500
 1016500  0.129783E+00  -0.532439E-01  -0.166717E-02   0.992596E+00	500
 1017000  0.143745E+00  -0.435928E-01  -0.830462E-02   0.988522E+00	500
 1017500  0.115768E+00   0.624186E-01  -0.158441E-02   0.991636E+00	500
 1018000  0.103529E+00   0.753272E-01  -0.166380E-01   0.993756E+00	500
 1018500  0.933154E-01   0.761926E-01   0.394001E-03   0.995804E+00	500
 1019000  0.738225E-01   0.650138E-01   0.773118E-02   0.997428E+00	500
 1019500  0.629377E-01   0.605284E-01   0.695760E-02   0.998188E+00	500
 1020000  0.515369E-01   0.573663E-01   0.790058E-02   0.998406E+00	500
 1020500  0.395511E-01   0.483448E-01   0.940249E-02   0.997926E+00	500
 1021000  0.284198E-01   0.292356E-01   0.108514E-01   0.996835E+00	500
 1021500  0.162681E-01   0.956999E-02   0.909694E-02   0.995417E+00	500
 1022000  0.224852E-01  -0.940252E-02  -0.785256E-02   0.996244E+00	500
 1022500  0.478653E-01  -0.371778E-01  -0.100491E-01   0.998152E+00	500
 1023000  0.676275E-01  -0.455332E-01  -0.431403E-02   0.998212E+00	500
 1023500  0.810860E-01  -0.492831E-01  -0.142071E-02   0.997637E+00	500
 1024000  0.919761E-01  -0.519067E-01  -0.509717E-03   0.996828E+00	500
 1024500  0.102340E+00  -0.543412E-01  -0.328419E-03   0.995778E+00	500
 1025000  0.113933E+00  -0.570388E-01  -0.664625E-03   0.994266E+00	500
 1025500  0.128982E+00  -0.600598E-01  -0.140515E-02   0.991873E+00	500
 1026000  0.142130E+00  -0.612866E-01  -0.191811E-02   0.987357E+00	500
 1026500  0.131678E+00   0.553754E-01  -0.127544E-01   0.986784E+00	500
 1027000  0.109846E+00   0.732655E-01  -0.372432E-02   0.993263E+00	500
 1027500  0.998733E-01   0.678090E-01  -0.790596E-02   0.995952E+00	500
 1028000  0.846378E-01   0.607966E-01  -0.205093E-02   0.997642E+00	500
 1028500  0.712952E-01   0.559166E-01   0.129625E-02   0.998624E+00	500
 1029000  0.583729E-01   0.527693E-01   0.184985E-02   0.998698E+00	500
 1029500  0.438195E-01   0.444740E-01   0.282156E-02   0.997829E+00	500
 1030000  0.316093E-01   0.232872E-01   0.625339E-02   0.996580E+00	500
 1030500  0.193177E-01   0.439542E-02   0.119041E-01   0.995298E+00	500
 1031000 -0.127710E-02  -0.211862E-03   0.134019E-01   0.992980E+00	500
 1031500  0.166489E-01  -0.153042E-01  -0.775267E-02   0.995296E+00	500
 1032000  0.585453E-01  -0.404982E-01  -0.367750E-02   0.997381E+00	500
 1032500  0.795631E-01  -0.472338E-01  -0.168967E-02   0.996928E+00	500
 1033000  0.914540E-01  -0.504245E-01  -0.106180E-02   0.996384E+00	500
 1033500  0.101183E+00  -0.532460E-01  -0.865637E-03   0.995440E+00	500
 1034000  0.110818E+00  -0.566227E-01  -0.107740E-02   0.993972E+00	500
 1034500  0.120625E+00  -0.618161E-01  -0.245091E-02   0.991545E+00	500
 1035000  0.119284E+00  -0.569798E-01  -0.264615E-02   0.987563E+00	500
 1035500  0.110775E+00  -0.231998E-01   0.121147E-02   0.983963E+00	500
 1036000  0.110627E+00   0.883475E-01   0.970230E-02   0.988508E+00	500
 1036500  0.115197E+00   0.767205E-01   0.109154E-01   0.992877E+00	500
 1037000  0.941884E-01   0.681033E-01  -0.133641E-01   0.996306E+00	500
 1037500  0.758294E-01   0.565894E-01  -0.529071E-03   0.997176E+00	500
 1038000  0.676831E-01   0.541362E-01   0.446266E-03   0.997842E+00	500
 1038500  0.540786E-01   0.429366E-01  -0.215501E-02   0.998037E+00	500
 1039000  0.394038E-01   0.147547E-01  -0.649227E-02   0.997380E+00	500
 1039500  0.215581E-01  -0.143774E-01  -0.150324E-01   0.996459E+00	500
 1040000 -0.368062E-02  -0.146157E-01   0.209068E-02   0.994063E+00	500
 1040500 -0.514034E-03  -0.193852E-01   0.380352E-01   0.992542E+00	500
 1041000  0.652979E-01  -0.362337E-01  -0.185529E-01   0.996262E+00	500
 1041500  0.836991E-01  -0.394664E-01  -0.777065E-02   0.997836E+00	500
 1042000  0.923957E-01  -0.431281E-01  -0.287036E-02   0.997423E+00	500
 1042500  0.999979E-01  -0.467533E-01  -0.106752E-02   0.996558E+00	500
 1043000  0.108810E+00  -0.519801E-01   0.248089E-03   0.995109E+00	500
 1043500  0.125313E+00  -0.591554E-01   0.419533E-02   0.992116E+00	500
